kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Memahami kondisi lingkungan yang berpengaruh terhadap kesehatan dan upaya menjaga kesehatan lingkungan.,Memahami kondisi lingkungan yang berpengaruh terhadap ksehatan dan upaya menjaga kesehatan lingkungan.,IPA,Deletion Error
Sedangkan benda yang berbentuk kotak memiliki permukaan datar yang menyebabkannya cenderung untuk sulit bergerak.,Sedangkan benda yang berbentuk kotak memiliki perukaan datar yang menyebabkannya cenderung untuk sulit bergerak.,IPA,Deletion Error
"Namun, bagaimana bentuk kenampakan permukaan bumi?","Namun, bagaimana bentuk enampakan permukaan bumi?",IPA,Deletion Error
Perhatikanlah gambar di samping!,Perhatikanlah gambar d samping!,IPA,Deletion Error
Baca dan pahamilah cerita berikut ini!,Baca dan pahamilah ceria berikut ini!,IPA,Deletion Error
Ayo kita pelajari satu per satu!,Ayo kita pelajari atu per satu!,IPA,Deletion Error
Cobalah kamu hirup udara di sekitarmu!,Cobalah kamu hirup udra di sekitarmu!,IPA,Deletion Error
Perhatikan gambar di bawah ini!,Perhatikan gambar di bawa ini!,IPA,Deletion Error
Coba kamu sebutkan alat gerak hewan-hewan di atas!,Coba kamu sebutkan alat gerak hewan-hewan d atas!,IPA,Deletion Error
Untuk lebih jelasnya lakukan kegiatan 1.a pada halaman 12!,Untuk lebih jelsnya lakukan kegiatan 1.a pada halaman 12!,IPA,Deletion Error
Lakukanlah percobaan berikut ini secara berkelompok!,Lakukanlah percobaan berikut ni secara berkelompok!,IPA,Deletion Error
Masukkanlah segumpal kapas basah ke dalam kedua gelas plastik!,Masukkanlah segumpal kapas basah ke dalam keda gelas plastik!,IPA,Deletion Error
Masukkan kacang hijau ke dalam gelas plastik pertama!,Masukkan kacang hijau ke dalam gelas platik pertama!,IPA,Deletion Error
Masukkan batu ke dalam gelas plastik kedua!,Masukkan batu ke dalam gelas plastik keda!,IPA,Deletion Error
Lalu simpanlah di ruangan yang cukup terkena cahaya matahari!,Lalu simpanlah di ruangan yang cukup terena cahaya matahari!,IPA,Deletion Error
"Selama seminggu, amatilah kedua gelas itu setiap hari!","Selama seminggu, amatilah kedua gelas itu setap hari!",IPA,Deletion Error
"Jika air di dalam kedua gelas sudah habis, tambahkanlah sedikit air!","Jika air di dalam kedua gelas sudh habis, tambahkanlah sedikit air!",IPA,Deletion Error
Berikan contoh tingkah laku kita yang menunjukkan bahwa kita peka terhadap rangsangan!,Berikan contoh tingkah laku kita yang mennjukkan bahwa kita peka terhadap rangsangan!,IPA,Deletion Error
Carilah 3 contoh yang menunjukkan tumbuhan bisa bergerak!,Carilah 3 contoh yang menunjukkan tumbuhan bis bergerak!,IPA,Deletion Error
Coba letakkanlah jarimu di dekat lubang hidungmu!,Coba letakkanlah jarimu di dekat lubang hidngmu!,IPA,Deletion Error
Lakukan percobaan berikut secara berkelompok!,Lakukan percobaan berikut secaa berkelompok!,IPA,Deletion Error
Isilah kedua polybag dengan tanah!,Isilah kedua polybag dengn tanah!,IPA,Deletion Error
Berilah nama a dan b!,Berilah nama a an b!,IPA,Deletion Error
Tanamlah kedua tanaman yang teduh tetapi sudah kamu siapkan di dalam polybag!,Tanamlah kedua tanaman yang teduh tetapi sudh kamu siapkan di dalam polybag!,IPA,Deletion Error
Simpanlah tanaman a di dalam kardus!,Simpanlah tanaman a i dalam kardus!,IPA,Deletion Error
Simpanlah tanaman b di tempat yang teduh tetapi terkena cahaya matahari dan banyak udara!,Simpanlah tanaman b di tempat yang tedh tetapi terkena cahaya matahari dan banyak udara!,IPA,Deletion Error
Lalu siramlah setiap hari!,Lalu siramlah setap hari!,IPA,Deletion Error
Lakukanlah percobaan ini selama 3 hari!,Lakukanlah percobaan ini selaa 3 hari!,IPA,Deletion Error
"Setelah 3 hari, bandingkan tanaman a dan tanaman b!","Setelah 3 hari, bandingkan tanaman a an tanaman b!",IPA,Deletion Error
Berikanlah contoh makanan yang bergizi!,Berikanlah contoh makanan ang bergizi!,IPA,Deletion Error
Kerjakanlah di buku tugasmu!,Kerjakanlah di bku tugasmu!,IPA,Deletion Error
Pilihlah jawaban yang paling tepat!,Pilihlah jawaban yang palig tepat!,IPA,Deletion Error
Isilah titik-titik di bawah ini!,Isilah titik-titik di bawa ini!,IPA,Deletion Error
Jawablah pertanyaan berikut ini dengan singkat dan jelas!,Jawablah pertanyaan berikut ini dengan singkat an jelas!,IPA,Deletion Error
Tuliskanlah ciri-ciri makhluk hidup!,Tuliskanlah ciri-ciri makluk hidup!,IPA,Deletion Error
Berilah contoh ciri peka terhadap rangsangan pada tumbuhan!,Berilah contoh ciri peka terhadap rangsangan pda tumbuhan!,IPA,Deletion Error
Jelaskanlah kenapa tumbuhan membutuhkan cahaya matahari!,Jelaskanlah kenapa tumbuhan membutuhka cahaya matahari!,IPA,Deletion Error
Mari kita pelajari pada pelajaran 2 ini!,Mari kita pelajari pada pelajaran 2 ni!,IPA,Deletion Error
Kunjungilah kebun binatang yang ada di daerahmu!,Kunjungilah kebun binatang yang ada di daeahmu!,IPA,Deletion Error
Amatilah bermacam-macam hewan yang ada di sana!,Amatilah bermacam-macam hewan yang ada di sna!,IPA,Deletion Error
Perhatikanlah ciri-ciri seperti yang sudah dibahas di atas!,Perhatikanlah ciri-ciri seperti yang sudah dbahas di atas!,IPA,Deletion Error
Lalu catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Lalu catatlah hasil pengamatanmu pada tabel sperti di bawah ini!,IPA,Deletion Error
Jelaskan dengan singkat!,Jelaskan dengan sinkat!,IPA,Deletion Error
Perhatikanlah tumbuhan yang ada di sekitarmu!,Perhatikanlah tumbuhan yang da di sekitarmu!,IPA,Deletion Error
Amatilah ciri-cirinya berdasarkan bentuk batang dan bentuk daun!,Amatilah ciri-cirinya berdasarkan benuk batang dan bentuk daun!,IPA,Deletion Error
Catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Catatlah hasil pengamatanmu pada tabel seperti d bawah ini!,IPA,Deletion Error
Tuliskanlah macam-macam bentuk daun yang kamu ketahui!,Tuliskanlah macam-macam bentuk daun yang kamu kethui!,IPA,Deletion Error
Jelaskan jawabanmu!,Jelskan jawabanmu!,IPA,Deletion Error
Pilihlah jawaban yang paling benar!,Pilihlah jawaban yang palig benar!,IPA,Deletion Error
Isilah titik-titik di bawah ini dengan jawaban yang tepat!,Isilah titik-titik di bawah ini dengan jwaban yang tepat!,IPA,Deletion Error
Jawablah pertanyaan berikut dengan singkat!,Jawablah pertanyaan berikut dengn singkat!,IPA,Deletion Error
Tuliskan pengelompokan hewan berdasarkan cara berkembang biaknya!,Tuliskan pengelompokan hewan berdasarkan cara berkembang bianya!,IPA,Deletion Error
Berikan pula contohnya!,Berikan pula conohnya!,IPA,Deletion Error
Tuliskan pengelompokan tumbuhan berdasarkan bentuk akarnya!,Tuliskan pengelompokan tumbuhan berdasarka bentuk akarnya!,IPA,Deletion Error
Tuliskan 3 perbedaan antara kangguru dan paus!,Tuliskan 3 perbedaan antara kangguru dan pau!,IPA,Deletion Error
Tuliskan 3 kesamaan antara jagung dan tebu!,Tuliskan 3 kesamaan antara jagung dan teb!,IPA,Deletion Error
"Jika ada, coba bandingkan ukuran tubuhmu ketika bayi dengan ukuran tubuhmu sekarang!","Jika ada, coba bandingkan ukuran tubuhmu ketka bayi dengan ukuran tubuhmu sekarang!",IPA,Deletion Error
Perhatikan gambar di samping ini!,Perhatikan gambar di sampng ini!,IPA,Deletion Error
Lakukanlah pengamatan ini secara berkelompok!,Lakukanlah pengamatan ini secaa berkelompok!,IPA,Deletion Error
"Di lingkungan sekitarmu, carilah anak ayam, ayam remaja, dan ayam dewasa!","Di lingkungan sekitarmu, carilah anak aya, ayam remaja, dan ayam dewasa!",IPA,Deletion Error
"Setelah kamu menemukannya, amatilah ketiga ayam tersebut!","Setelah kamu menemukannya, amatilah ketiga ayam terebut!",IPA,Deletion Error
Kemudian timbanglah berat badan dari masing-masing ayam tersebut!,Kemudian timbanglah berat badan dari masing-masing aya tersebut!,IPA,Deletion Error
"Untuk membandingkan ukuran tubuh ayam, fotolah masing-masing ayam!","Untuk membandingkan ukuran tubuh ayam, fotolah masng-masing ayam!",IPA,Deletion Error
Tuliskanlah tahap-tahap perubahan bentuk pada kupu-kupu!,Tuliskanlah tahap-tahap perubahan bentk pada kupu-kupu!,IPA,Deletion Error
Perhatikanlah posisi tidur kucing di samping ini!,Perhatikanlah posisi tidur kucing di samping ni!,IPA,Deletion Error
Carilah informasi mengenai anak-anakyang kurang gizi!,Carilah informasi mengenai anak-anakyan kurang gizi!,IPA,Deletion Error
Kemudian buatlah sebuah kliping!,Kemudian buatlah sebah kliping!,IPA,Deletion Error
Berilah judul klipingmu!,Berilah judul kliingmu!,IPA,Deletion Error
Susunlah sebuah menu makan siang yang bergizi!,Susunlah sebuah menu makan siang yang berizi!,IPA,Deletion Error
Tuliskan beberapa cara untuk beristirahat!,Tuliskan beberapa cara untu beristirahat!,IPA,Deletion Error
Susunlah sebuah menu sarapan pagi yang sehat dan bergizi!,Susunlah sebuah menu sarapan pagi yang seht dan bergizi!,IPA,Deletion Error
Sekarang bandingkanlah dengan lingkungan perkotaan!,Sekarang bandingkanlah dengan linkungan perkotaan!,IPA,Deletion Error
Carilah informasi tentang pengolahan sampah organik dan sampah nonorganik!,Carilah informasi tentang pengolahan sampah organik an sampah nonorganik!,IPA,Deletion Error
Tulislah di buku catatanmu!,Tulislah di bku catatanmu!,IPA,Deletion Error
Lalu kumpulkan kepada gurumu!,Lalu kumpulkan kepda gurumu!,IPA,Deletion Error
Tuliskan peran tumbuhan terhadap lingkungan sehat!,Tuliskan peran tumbuhan terhdap lingkungan sehat!,IPA,Deletion Error
Coba kamu perhatikan lingkungan di sekitar terminal bus!,Coba kamu perhatikan lingkungan di sekitar terinal bus!,IPA,Deletion Error
Coba kamu perhatikan uraian berikut!,Coba kamu perhatikan urian berikut!,IPA,Deletion Error
Diskusikanlah dengan teman-teman sekelompokmu!,Diskusikanlah dengan temn-teman sekelompokmu!,IPA,Deletion Error
Catatlah hasil diskusi kelompokmu!,Catatlah hasil disusi kelompokmu!,IPA,Deletion Error
Kemudian ceritakanlah di hadapan guru dan teman- temanmu!,Kemudian ceritakanlah di hadapan guru dan temn- temanmu!,IPA,Deletion Error
Amatilah keadaan di lingkungan yang banyak sampahnya!,Amatilah keadaan di lingkungan yang banyak samahnya!,IPA,Deletion Error
Carilah informasi mengenai beberapa penyakit yang sering diderita oleh masyarakat indonesia!,Carilah informasi mengenai beberapa penyakit yang serng diderita oleh masyarakat indonesia!,IPA,Deletion Error
Jelaskan pula penyebab penyakit tersebut!,Jelaskan pula penyebab penykit tersebut!,IPA,Deletion Error
Buatlah pada tabel seperti di bawah ini di buku tugasmu!,Buatlah pada tabel seperti di bawah ni di buku tugasmu!,IPA,Deletion Error
Lengkapilah tabel dengan menjelaskan pengaruh dari kegiatan-kegiatan berikut!,Lengkapilah tabel dengan menjelaskan pengaruh dari kegiaan-kegiatan berikut!,IPA,Deletion Error
Tuliskanlah beberapa contoh barang yang berasal dari sampah!,Tuliskanlah beberapa contoh barang yang berasal dar sampah!,IPA,Deletion Error
Perhatikanlah benda-benda yang ada di rumahmu!,Perhatikanlah benda-benda yang da di rumahmu!,IPA,Deletion Error
"Untuk mengetahuinya, perhatikan penjelasan berikut ini!","Untuk mengetahuinya, perhatikan penjelaan berikut ini!",IPA,Deletion Error
Lakukanlah kegiatan berikut!,Lakukanlah kegiatan berkut!,IPA,Deletion Error
"Ambillah sebuah benda yang ada di rumahmu, misalnya sendok!","Ambillah sebuah benda yang ada di rumhmu, misalnya sendok!",IPA,Deletion Error
Simpanlah sendok itu di dalam mangkuk!,Simpanlah sendok itu i dalam mangkuk!,IPA,Deletion Error
Lalu pindahkan sendok itu ke dalam gelas!,Lalu pindahkan sendok itu ke dalam gels!,IPA,Deletion Error
Lakukanlah kegiatan berikut ini!,Lakukanlah kegiatan berkut ini!,IPA,Deletion Error
Siapkanlah segelas air dan sebuah mangkuk kosong!,Siapkanlah segelas air dan sebuah mangkuk ksong!,IPA,Deletion Error
Amatilah bentuk air di dalam gelas!,Amatilah bentuk air i dalam gelas!,IPA,Deletion Error
Pindahkan air dari dalam gelas ke mangkuk!,Pindahkan air dari dalam gelas ke mankuk!,IPA,Deletion Error
Amatilah bentuk air di dalam mangkuk!,Amatilah bentuk air i dalam mangkuk!,IPA,Deletion Error
Coba perhatikanlah air hujan yang turun di atap rumah!,Coba perhatikanlah air hujan yang turun d atap rumah!,IPA,Deletion Error
Siapkanlah balon berbentuk bulat dan panjang!,Siapkanlah balon berbentuk bula dan panjang!,IPA,Deletion Error
Tiuplah kedua balon itu lalu ikat!,Tiuplah kedua balon tu lalu ikat!,IPA,Deletion Error
Tuliskan kesamaan sifat antara benda cair dan benda gas!,Tuliskan kesamaan sifat antara benda cair an benda gas!,IPA,Deletion Error
Berikanlah 3 contoh lain dari benda gas!,Berikanlah 3 contoh lain dari benda as!,IPA,Deletion Error
Cobalah kamu amati lilin yang menyala!,Cobalah kamu amati lili yang menyala!,IPA,Deletion Error
Ambillah secarik kertas!,Ambillah secarik keras!,IPA,Deletion Error
Perhatikan bentuk dan warnanya!,Perhatikan bentuk an warnanya!,IPA,Deletion Error
Lalu bakarlah kertas tadi dengan api!,Lalu bakarlah kertas adi dengan api!,IPA,Deletion Error
Hati-hatilah bermain dengan api!,Hati-hatilah bermain denan api!,IPA,Deletion Error
Setelah dibakar perhatikan bentuk dan warnanya!,Setelah dibakar perhatikan bentk dan warnanya!,IPA,Deletion Error
Perhatikanlah ketika ibu memanaskan margarin!,Perhatikanlah ketika ibu memanasan margarin!,IPA,Deletion Error
Untuk membuktikannya lakukanlah kegiatan berikut ini!,Untuk membuktikannya lakukanlah kegitan berikut ini!,IPA,Deletion Error
Letakkanlah sebatang lilin di dalam panci!,Letakkanlah sebatang lilin i dalam panci!,IPA,Deletion Error
Panaskan panci di atas api kompor!,Panaskan panci di tas api kompor!,IPA,Deletion Error
Amatilah perubahan lilin tersebut!,Amatilah perubahan llin tersebut!,IPA,Deletion Error
Coba kamu amati margarin yang sudah mencair tadi!,Coba kamu amati margarin yang sudah menair tadi!,IPA,Deletion Error
Cobalah lakukan hal yang sama pada lilin yang mencair tadi!,Cobalah lakukan hal yang sama pada llin yang mencair tadi!,IPA,Deletion Error
Masukkan satu sendok es krim ke dalam gelas!,Masukkan satu sendok es krim ke dlam gelas!,IPA,Deletion Error
Biarkan es krim di udara terbuka selama beberapa menit!,Biarkan es krim di udara terbuka selma beberapa menit!,IPA,Deletion Error
Tuliskanlah kesimpulanmu!,Tulskanlah kesimpulanmu!,IPA,Deletion Error
Berikan 3 contoh benda yang berubah dari wujud padat ke cair!,Berikan 3 contoh benda yang berubah dar wujud padat ke cair!,IPA,Deletion Error
Jelaskan penyebabnya!,Jelskan penyebabnya!,IPA,Deletion Error
Buatlah daftar benda yang ada di kamarmu!,Buatlah daftar benda yang ada di kmarmu!,IPA,Deletion Error
Tulislah hasil pengamatanmu pada tabel seperti di bawah ini!,Tulislah hasil pengamatanmu pada tabel seperti d bawah ini!,IPA,Deletion Error
Tuliskanlah sifat kertas!,Tuliskanlah sifat keras!,IPA,Deletion Error
Coba jelaskan apa yang terjadi pada lilin yang dibakar!,Coba jelaskan apa yang terjadi pada llin yang dibakar!,IPA,Deletion Error
Berikanlah contoh perubahan wujud benda dari padat ke gas akibat dibiarkan di udara terbuka!,Berikanlah contoh perubahan wujud benda dari pdat ke gas akibat dibiarkan di udara terbuka!,IPA,Deletion Error
Tuliskanlah cara menjaga kesehatan lingkungan!,Tuliskanlah cara menjaga kesehtan lingkungan!,IPA,Deletion Error
Perhatikan yang ada di sekelilingmu!,Perhatikan yang ada i sekelilingmu!,IPA,Deletion Error
Ayo kita cari tahu jawabannya pada pelajaran ini!,Ayo kita cari tahu jawabannya pada peljaran ini!,IPA,Deletion Error
"Agar kamu memahami benda yang bergerak meluncur, lakukanlah kegiatan di bawah ini!","Agar kamu memahami benda yang bergerak melncur, lakukanlah kegiatan di bawah ini!",IPA,Deletion Error
Buatlah sebuah papan luncur dari tripleks!,Buatlah sebuah papan lncur dari tripleks!,IPA,Deletion Error
Miringkan tripleks lalu sanggalah dengan kaleng susu pada salah satu sisinya!,Miringkan tripleks lalu sanggalah dengan kaleng ssu pada salah satu sisinya!,IPA,Deletion Error
Letakkan es batu di bidang yang paling atas dari papan luncur tersebut!,Letakkan es batu di bidang yang palng atas dari papan luncur tersebut!,IPA,Deletion Error
Kemudian lepaskan es batu itu!,Kemudian lepaskan es atu itu!,IPA,Deletion Error
Amati sisi mana saja yang terkena papan luncur!,Amati sisi mana saja yang terkena ppan luncur!,IPA,Deletion Error
Lakukanlah hal yang sama pada penghapus papan tulis dan penyerut!,Lakukanlah hal yang sama pada penghapus ppan tulis dan penyerut!,IPA,Deletion Error
Amati cara bergeraknya!,Amati cara bereraknya!,IPA,Deletion Error
Perhatikanlah ban sepeda yang sedang bergerak!,Perhatikanlah ban sepeda ang sedang bergerak!,IPA,Deletion Error
Perhatikan gerak bolanya!,Perhatikan gerak bolnya!,IPA,Deletion Error
Siapkan papan luncur seperti pada kegiatan 6.a!,Siapkan papan luncur seperti pada kegiatan .a!,IPA,Deletion Error
Letakkan pensil di ujung papan luncur yang paling atas!,Letakkan pensil di ujung papan luncur yan paling atas!,IPA,Deletion Error
Lalu lepaskan pensil!,Lalu lepaskan penil!,IPA,Deletion Error
Amati gerakannya!,Amai gerakannya!,IPA,Deletion Error
Lakukanlah hal yang sama pada botol plastik dan kelereng!,Lakukanlah hal yang sama pada botol platik dan kelereng!,IPA,Deletion Error
Amati gerakan yang terjadi!,Amati gerakan yan terjadi!,IPA,Deletion Error
Saat hujan coba kamu perhatikan atap rumahmu!,Saat hujan coba kamu perhatikan atap rumhmu!,IPA,Deletion Error
