kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Memahami kondisi lingkungan yang berpengaruh terhadap kesehatan dan upaya menjaga kesehatan lingkungan.,Memahami kondisi lingkungan yang berpengaruh terhadap kesehatan dana upaya menjaga kesehatan lingkungan.,IPA,Real word Error
Sedangkan benda yang berbentuk kotak memiliki permukaan datar yang menyebabkannya cenderung untuk sulit bergerak.,Sedangkan benda yang berbentuk kotak memiliki permukaan datar yang menyebabkannya cenderung suntuk sulit bergerak.,IPA,Real word Error
"Namun, bagaimana bentuk kenampakan permukaan bumi?","Namun, bagaimana bentuk kenampakan permukaan bumi?",IPA,Real word Error
Perhatikanlah gambar di samping!,Perhatikanlah hambar di samping!,IPA,Real word Error
Baca dan pahamilah cerita berikut ini!,Baca dana pahamilah cerita berikut ini!,IPA,Real word Error
Ayo kita pelajari satu per satu!,Ayo kota pelajari satu per satu!,IPA,Real word Error
Cobalah kamu hirup udara di sekitarmu!,Cobalah kami hirup udara di sekitarmu!,IPA,Real word Error
Perhatikan gambar di bawah ini!,Perhatikan gambar di basah ini!,IPA,Real word Error
Coba kamu sebutkan alat gerak hewan-hewan di atas!,Coba kami sebutkan alat gerak hewan-hewan di atas!,IPA,Real word Error
Untuk lebih jelasnya lakukan kegiatan 1.a pada halaman 12!,Untuk lebih jelasnya lakukan kegiatan 1.a padahal halaman 12!,IPA,Real word Error
Lakukanlah percobaan berikut ini secara berkelompok!,Lakukanlah percobaan berikut kini secara berkelompok!,IPA,Real word Error
Masukkanlah segumpal kapas basah ke dalam kedua gelas plastik!,Masukkanlah segumpal kapas basah ke salam kedua gelas plastik!,IPA,Real word Error
Masukkan kacang hijau ke dalam gelas plastik pertama!,Masukkan kacang hijau ke dalam belas plastik pertama!,IPA,Real word Error
Masukkan batu ke dalam gelas plastik kedua!,Masukkan baru ke dalam gelas plastik kedua!,IPA,Real word Error
Lalu simpanlah di ruangan yang cukup terkena cahaya matahari!,Palu simpanlah di ruangan yang cukup terkena cahaya matahari!,IPA,Real word Error
"Selama seminggu, amatilah kedua gelas itu setiap hari!","Selama seminggu, amatilah kedua gelas situ setiap hari!",IPA,Real word Error
"Jika air di dalam kedua gelas sudah habis, tambahkanlah sedikit air!","Jika ari di dalam kedua gelas sudah habis, tambahkanlah sedikit ari!",IPA,Real word Error
Berikan contoh tingkah laku kita yang menunjukkan bahwa kita peka terhadap rangsangan!,Berikan contoh tingkah laku kota yang menunjukkan bahwa kota peka terhadap rangsangan!,IPA,Real word Error
Carilah 3 contoh yang menunjukkan tumbuhan bisa bergerak!,Carilah 3 contoh uang menunjukkan tumbuhan bisa bergerak!,IPA,Real word Error
Coba letakkanlah jarimu di dekat lubang hidungmu!,Coba letakkanlah jarimu di sekat lubang hidungmu!,IPA,Real word Error
Lakukan percobaan berikut secara berkelompok!,Lakukan percobaan berikut secara berkelompok!,IPA,Real word Error
Isilah kedua polybag dengan tanah!,Isilah kedua polybag dengar tanah!,IPA,Real word Error
Berilah nama a dan b!,Berilah nama a dana b!,IPA,Real word Error
Tanamlah kedua tanaman yang teduh tetapi sudah kamu siapkan di dalam polybag!,Tanamlah kedua tanaman yang teduh tetapi sudah kamu siapkan di salam polybag!,IPA,Real word Error
Simpanlah tanaman a di dalam kardus!,Simpanlah tanaman a di salam kardus!,IPA,Real word Error
Simpanlah tanaman b di tempat yang teduh tetapi terkena cahaya matahari dan banyak udara!,Simpanlah tanaman b di tempat uang teduh tetapi terkena cahaya matahari dan banyak udara!,IPA,Real word Error
Lalu siramlah setiap hari!,Palu siramlah setiap hari!,IPA,Real word Error
Lakukanlah percobaan ini selama 3 hari!,Lakukanlah percobaan ini selamat 3 hari!,IPA,Real word Error
"Setelah 3 hari, bandingkan tanaman a dan tanaman b!","Setelah 3 hati, bandingkan tanaman a dan tanaman b!",IPA,Real word Error
Berikanlah contoh makanan yang bergizi!,Berikanlah contoh makanan uang bergizi!,IPA,Real word Error
Kerjakanlah di buku tugasmu!,Kerjakanlah di suku tugasmu!,IPA,Real word Error
Pilihlah jawaban yang paling tepat!,Pilihlah jawaban yang paling tempat!,IPA,Real word Error
Isilah titik-titik di bawah ini!,Isilah titik-titik di bawah kini!,IPA,Real word Error
Jawablah pertanyaan berikut ini dengan singkat dan jelas!,Jawablah pertanyaan berikut ini dengan singkat dan kelas!,IPA,Real word Error
Tuliskanlah ciri-ciri makhluk hidup!,Tuliskanlah ciri-ciri makhluk hirup!,IPA,Real word Error
Berilah contoh ciri peka terhadap rangsangan pada tumbuhan!,Berilah contoh diri peka terhadap rangsangan pada tumbuhan!,IPA,Real word Error
Jelaskanlah kenapa tumbuhan membutuhkan cahaya matahari!,Jelaskanlah kenapa tumbuhan membutuhkan cahaya matahari!,IPA,Real word Error
Mari kita pelajari pada pelajaran 2 ini!,Mari kita pelajari padahal pelajaran 2 ini!,IPA,Real word Error
Kunjungilah kebun binatang yang ada di daerahmu!,Kunjungilah kebon binatang yang ada di daerahmu!,IPA,Real word Error
Amatilah bermacam-macam hewan yang ada di sana!,Amatilah bermacam-macam hewan yang adab di sana!,IPA,Real word Error
Perhatikanlah ciri-ciri seperti yang sudah dibahas di atas!,Perhatikanlah ciri-ciri seperti yang sudah dibahas di batas!,IPA,Real word Error
Lalu catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Lalu catatlah hasil pengamatanmu padahal tabel seperti di bawah ini!,IPA,Real word Error
Jelaskan dengan singkat!,Jelaskan dengar singkat!,IPA,Real word Error
Perhatikanlah tumbuhan yang ada di sekitarmu!,Perhatikanlah tumbuhan yang adab di sekitarmu!,IPA,Real word Error
Amatilah ciri-cirinya berdasarkan bentuk batang dan bentuk daun!,Amatilah ciri-cirinya berdasarkan bentuk batang dana bentuk daun!,IPA,Real word Error
Catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Catatlah hasil pengamatanmu pada tabel seperti di basah ini!,IPA,Real word Error
Tuliskanlah macam-macam bentuk daun yang kamu ketahui!,Tuliskanlah macam-macam bentuk daun yang kami ketahui!,IPA,Real word Error
Jelaskan jawabanmu!,Jelaskan jawabanmu!,IPA,Real word Error
Pilihlah jawaban yang paling benar!,Pilihlah jawaban uang paling benar!,IPA,Real word Error
Isilah titik-titik di bawah ini dengan jawaban yang tepat!,Isilah titik-titik di bawah ini dengan jawaban uang tepat!,IPA,Real word Error
Jawablah pertanyaan berikut dengan singkat!,Jawablah pertanyaan berikut dengar singkat!,IPA,Real word Error
Tuliskan pengelompokan hewan berdasarkan cara berkembang biaknya!,Tuliskan pengelompokan hewan berdasarkan cari berkembang biaknya!,IPA,Real word Error
Berikan pula contohnya!,Berikan pulas contohnya!,IPA,Real word Error
Tuliskan pengelompokan tumbuhan berdasarkan bentuk akarnya!,Tuliskan pengelompokan tumbuhan berdasarkan bentuk akarnya!,IPA,Real word Error
Tuliskan 3 perbedaan antara kangguru dan paus!,Tuliskan 3 perbedaan antara kangguru dana paus!,IPA,Real word Error
Tuliskan 3 kesamaan antara jagung dan tebu!,Tuliskan 3 kesamaan antara jagung dana tebu!,IPA,Real word Error
"Jika ada, coba bandingkan ukuran tubuhmu ketika bayi dengan ukuran tubuhmu sekarang!","Jika ada, coba bandingkan ukuran tubuhmu etika bayi dengan ukuran tubuhmu sekarang!",IPA,Real word Error
Perhatikan gambar di samping ini!,Perhatikan gambar di samping kini!,IPA,Real word Error
Lakukanlah pengamatan ini secara berkelompok!,Lakukanlah pengamatan kini secara berkelompok!,IPA,Real word Error
"Di lingkungan sekitarmu, carilah anak ayam, ayam remaja, dan ayam dewasa!","Di lingkungan sekitarmu, carilah kanak ayam, ayam remaja, dan ayam dewasa!",IPA,Real word Error
"Setelah kamu menemukannya, amatilah ketiga ayam tersebut!","Setelah kami menemukannya, amatilah ketiga ayam tersebut!",IPA,Real word Error
Kemudian timbanglah berat badan dari masing-masing ayam tersebut!,Kemudian timbanglah berat badai dari masing-masing ayam tersebut!,IPA,Real word Error
"Untuk membandingkan ukuran tubuh ayam, fotolah masing-masing ayam!","Suntuk membandingkan ukuran tubuh ayam, fotolah masing-masing ayam!",IPA,Real word Error
Tuliskanlah tahap-tahap perubahan bentuk pada kupu-kupu!,Tuliskanlah tahap-tahap perubahan bentuk padahal kupu-kupu!,IPA,Real word Error
Perhatikanlah posisi tidur kucing di samping ini!,Perhatikanlah posisi tidur kucing di samping kini!,IPA,Real word Error
Carilah informasi mengenai anak-anakyang kurang gizi!,Carilah informasi mengenai anak-anakyang kurang giji!,IPA,Real word Error
Kemudian buatlah sebuah kliping!,Kemudian buatlah sebuah keliping!,IPA,Real word Error
Berilah judul klipingmu!,Berilah judul klipingmu!,IPA,Real word Error
Susunlah sebuah menu makan siang yang bergizi!,Susunlah sebuah menu makan siang uang bergizi!,IPA,Real word Error
Tuliskan beberapa cara untuk beristirahat!,Tuliskan beberapa cara suntuk beristirahat!,IPA,Real word Error
Susunlah sebuah menu sarapan pagi yang sehat dan bergizi!,Susunlah sebuah menu sarapan pagi yang sehat dana bergizi!,IPA,Real word Error
Sekarang bandingkanlah dengan lingkungan perkotaan!,Sekarang bandingkanlah dengar lingkungan perkotaan!,IPA,Real word Error
Carilah informasi tentang pengolahan sampah organik dan sampah nonorganik!,Carilah informasi tenang pengolahan sampah organik dan sampah nonorganik!,IPA,Real word Error
Tulislah di buku catatanmu!,Tulislah di suku catatanmu!,IPA,Real word Error
Lalu kumpulkan kepada gurumu!,Palu kumpulkan kepada gurumu!,IPA,Real word Error
Tuliskan peran tumbuhan terhadap lingkungan sehat!,Tuliskan peran tumbuhan terhadap lingkungan sehat!,IPA,Real word Error
Coba kamu perhatikan lingkungan di sekitar terminal bus!,Coba kamu perhatikan lingkungan di sekitar terminal bis!,IPA,Real word Error
Coba kamu perhatikan uraian berikut!,Coba kami perhatikan uraian berikut!,IPA,Real word Error
Diskusikanlah dengan teman-teman sekelompokmu!,Diskusikanlah dengar teman-teman sekelompokmu!,IPA,Real word Error
Catatlah hasil diskusi kelompokmu!,Catatlah hasil diskusi kelompokmu!,IPA,Real word Error
Kemudian ceritakanlah di hadapan guru dan teman- temanmu!,Kemudian ceritakanlah di hadapan guru dana teman- temanmu!,IPA,Real word Error
Amatilah keadaan di lingkungan yang banyak sampahnya!,Amatilah keadaan di lingkungan uang banyak sampahnya!,IPA,Real word Error
Carilah informasi mengenai beberapa penyakit yang sering diderita oleh masyarakat indonesia!,Carilah informasi mengenai beberapa penyakit yang sering diderita boleh masyarakat indonesia!,IPA,Real word Error
Jelaskan pula penyebab penyakit tersebut!,Jelaskan pulas penyebab penyakit tersebut!,IPA,Real word Error
Buatlah pada tabel seperti di bawah ini di buku tugasmu!,Buatlah pada tabel seperti di bawah kini di buku tugasmu!,IPA,Real word Error
Lengkapilah tabel dengan menjelaskan pengaruh dari kegiatan-kegiatan berikut!,Lengkapilah tabel dengar menjelaskan pengaruh dari kegiatan-kegiatan berikut!,IPA,Real word Error
Tuliskanlah beberapa contoh barang yang berasal dari sampah!,Tuliskanlah beberapa contoh barang uang berasal dari sampah!,IPA,Real word Error
Perhatikanlah benda-benda yang ada di rumahmu!,Perhatikanlah benda-benda yang adalah di rumahmu!,IPA,Real word Error
"Untuk mengetahuinya, perhatikan penjelasan berikut ini!","Suntuk mengetahuinya, perhatikan penjelasan berikut ini!",IPA,Real word Error
Lakukanlah kegiatan berikut!,Lakukanlah kegiatan berikut!,IPA,Real word Error
"Ambillah sebuah benda yang ada di rumahmu, misalnya sendok!","Ambillah sebuah benda yang adab di rumahmu, misalnya sendok!",IPA,Real word Error
Simpanlah sendok itu di dalam mangkuk!,Simpanlah sendok situ di dalam mangkuk!,IPA,Real word Error
Lalu pindahkan sendok itu ke dalam gelas!,Lalu pindahkan sendok situ ke dalam gelas!,IPA,Real word Error
Lakukanlah kegiatan berikut ini!,Lakukanlah kegiatan berikut kini!,IPA,Real word Error
Siapkanlah segelas air dan sebuah mangkuk kosong!,Siapkanlah segelas air dan sebuah mangkok kosong!,IPA,Real word Error
Amatilah bentuk air di dalam gelas!,Amatilah bentuk air di salam gelas!,IPA,Real word Error
Pindahkan air dari dalam gelas ke mangkuk!,Pindahkan air dari salam gelas ke mangkuk!,IPA,Real word Error
Amatilah bentuk air di dalam mangkuk!,Amatilah bentuk air di dalam mangkok!,IPA,Real word Error
Coba perhatikanlah air hujan yang turun di atap rumah!,Coba perhatikanlah air hujan uang turun di atap rumah!,IPA,Real word Error
Siapkanlah balon berbentuk bulat dan panjang!,Siapkanlah balon berbentuk bulat dana panjang!,IPA,Real word Error
Tiuplah kedua balon itu lalu ikat!,Tiuplah kedua balon situ lalu ikat!,IPA,Real word Error
Tuliskan kesamaan sifat antara benda cair dan benda gas!,Tuliskan kesamaan sifat antara beda cair dan beda gas!,IPA,Real word Error
Berikanlah 3 contoh lain dari benda gas!,Berikanlah 3 contoh lain dari beda gas!,IPA,Real word Error
Cobalah kamu amati lilin yang menyala!,Cobalah kami amati lilin yang menyala!,IPA,Real word Error
Ambillah secarik kertas!,Ambillah secarik kertas!,IPA,Real word Error
Perhatikan bentuk dan warnanya!,Perhatikan bentuk dana warnanya!,IPA,Real word Error
Lalu bakarlah kertas tadi dengan api!,Palu bakarlah kertas tadi dengan api!,IPA,Real word Error
Hati-hatilah bermain dengan api!,Hati-hatilah main dengan api!,IPA,Real word Error
Setelah dibakar perhatikan bentuk dan warnanya!,Setelah dibakar perhatikan bentuk dana warnanya!,IPA,Real word Error
Perhatikanlah ketika ibu memanaskan margarin!,Perhatikanlah ketika ubi memanaskan margarin!,IPA,Real word Error
Untuk membuktikannya lakukanlah kegiatan berikut ini!,Suntuk membuktikannya lakukanlah kegiatan berikut ini!,IPA,Real word Error
Letakkanlah sebatang lilin di dalam panci!,Letakkanlah sebatang lilin di salam panci!,IPA,Real word Error
Panaskan panci di atas api kompor!,Panaskan panci di batas api kompor!,IPA,Real word Error
Amatilah perubahan lilin tersebut!,Amatilah perubahan lilin tersebut!,IPA,Real word Error
Coba kamu amati margarin yang sudah mencair tadi!,Coba kami amati margarin yang sudah mencair tadi!,IPA,Real word Error
Cobalah lakukan hal yang sama pada lilin yang mencair tadi!,Cobalah lakukan hal yang saja pada lilin yang mencair tadi!,IPA,Real word Error
Masukkan satu sendok es krim ke dalam gelas!,Masukkan satu sendok es krim ke dalam belas!,IPA,Real word Error
Biarkan es krim di udara terbuka selama beberapa menit!,Biarkan es krim di udara terbuka selamat beberapa menit!,IPA,Real word Error
Tuliskanlah kesimpulanmu!,Tuliskanlah kesimpulanmu!,IPA,Real word Error
Berikan 3 contoh benda yang berubah dari wujud padat ke cair!,Berikan 3 contoh benda yang berubah sari wujud padat ke cair!,IPA,Real word Error
Jelaskan penyebabnya!,Jelaskan penyebabnya!,IPA,Real word Error
Buatlah daftar benda yang ada di kamarmu!,Buatlah daftar benda yang adalah di kamarmu!,IPA,Real word Error
Tulislah hasil pengamatanmu pada tabel seperti di bawah ini!,Tulislah hasil pengamatanmu pada tabel seperti di bawah kini!,IPA,Real word Error
Tuliskanlah sifat kertas!,Tuliskanlah sifat kertas!,IPA,Real word Error
Coba jelaskan apa yang terjadi pada lilin yang dibakar!,Coba jelaskan apa yang terjadi padahal lilin yang dibakar!,IPA,Real word Error
Berikanlah contoh perubahan wujud benda dari padat ke gas akibat dibiarkan di udara terbuka!,Berikanlah contoh perubahan wujud beda dari padat ke gas akibat dibiarkan di udara terbuka!,IPA,Real word Error
Tuliskanlah cara menjaga kesehatan lingkungan!,Tuliskanlah cari menjaga kesehatan lingkungan!,IPA,Real word Error
Perhatikan yang ada di sekelilingmu!,Perhatikan uang ada di sekelilingmu!,IPA,Real word Error
Ayo kita cari tahu jawabannya pada pelajaran ini!,Ayo kita cari tahu jawabannya padahal pelajaran ini!,IPA,Real word Error
"Agar kamu memahami benda yang bergerak meluncur, lakukanlah kegiatan di bawah ini!","Agar kamu memahami benda yang bergerak meluncur, lakukanlah kegiatan di basah ini!",IPA,Real word Error
Buatlah sebuah papan luncur dari tripleks!,Buatlah sebuah papan luncur sari tripleks!,IPA,Real word Error
Miringkan tripleks lalu sanggalah dengan kaleng susu pada salah satu sisinya!,Miringkan tripleks palu sanggalah dengan kaleng susu pada salah satu sisinya!,IPA,Real word Error
Letakkan es batu di bidang yang paling atas dari papan luncur tersebut!,Letakkan es batu di bidang uang paling atas dari papan luncur tersebut!,IPA,Real word Error
Kemudian lepaskan es batu itu!,Kemudian lepaskan es baru itu!,IPA,Real word Error
Amati sisi mana saja yang terkena papan luncur!,Amati sisi maha saja yang terkena papan luncur!,IPA,Real word Error
Lakukanlah hal yang sama pada penghapus papan tulis dan penyerut!,Lakukanlah hal uang sama pada penghapus papan tulis dan penyerut!,IPA,Real word Error
Amati cara bergeraknya!,Amati cari bergeraknya!,IPA,Real word Error
Perhatikanlah ban sepeda yang sedang bergerak!,Perhatikanlah ban sepeda yang sedan bergerak!,IPA,Real word Error
Perhatikan gerak bolanya!,Perhatikan geram bolanya!,IPA,Real word Error
