kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Berdasarkan kegiatan yang sudah kamu lakukan, apakah perbedaan dari anak ayam dan ayam dewasa?",Berdasarkan kegiatan yang sudah kamu lakukan@ apakah perbedaan dari anak ayam dan ayam dewasa?,IPA,Punctuation Error
Apa yang terjadi jika kita tidak makan makanan yang bergizi seimbang?,Apa yang terjadi jika kita tidak makan makanan yang bergizi seimbang',IPA,Punctuation Error
Memahami kondisi lingkungan yang berpengaruh terhadap kesehatan dan upaya menjaga kesehatan lingkungan.,Memahami kondisi lingkungan yang berpengaruh terhadap kesehatan dan upaya menjaga kesehatan lingkungan',IPA,Punctuation Error
Sedangkan benda yang berbentuk kotak memiliki permukaan datar yang menyebabkannya cenderung untuk sulit bergerak.,Sedangkan benda yang berbentuk kotak memiliki permukaan datar yang menyebabkannya cenderung untuk sulit bergerak',IPA,Punctuation Error
"Namun, bagaimana bentuk kenampakan permukaan bumi?",Namun@ bagaimana bentuk kenampakan permukaan bumi?,IPA,Punctuation Error
Perhatikanlah gambar di samping!,Perhatikanlah gambar di samping(,IPA,Punctuation Error
Baca dan pahamilah cerita berikut ini!,Baca dan pahamilah cerita berikut ini(,IPA,Punctuation Error
Ayo kita pelajari satu per satu!,Ayo kita pelajari satu per satu(,IPA,Punctuation Error
Cobalah kamu hirup udara di sekitarmu!,Cobalah kamu hirup udara di sekitarmu(,IPA,Punctuation Error
Perhatikan gambar di bawah ini!,Perhatikan gambar di bawah ini(,IPA,Punctuation Error
Coba kamu sebutkan alat gerak hewan-hewan di atas!,Coba kamu sebutkan alat gerak hewan?hewan di atas!,IPA,Punctuation Error
Untuk lebih jelasnya lakukan kegiatan 1.a pada halaman 12!,Untuk lebih jelasnya lakukan kegiatan 1@a pada halaman 12!,IPA,Punctuation Error
Lakukanlah percobaan berikut ini secara berkelompok!,Lakukanlah percobaan berikut ini secara berkelompok(,IPA,Punctuation Error
Masukkanlah segumpal kapas basah ke dalam kedua gelas plastik!,Masukkanlah segumpal kapas basah ke dalam kedua gelas plastik(,IPA,Punctuation Error
Masukkan kacang hijau ke dalam gelas plastik pertama!,Masukkan kacang hijau ke dalam gelas plastik pertama(,IPA,Punctuation Error
Masukkan batu ke dalam gelas plastik kedua!,Masukkan batu ke dalam gelas plastik kedua(,IPA,Punctuation Error
Lalu simpanlah di ruangan yang cukup terkena cahaya matahari!,Lalu simpanlah di ruangan yang cukup terkena cahaya matahari(,IPA,Punctuation Error
"Selama seminggu, amatilah kedua gelas itu setiap hari!",Selama seminggu@ amatilah kedua gelas itu setiap hari!,IPA,Punctuation Error
"Jika air di dalam kedua gelas sudah habis, tambahkanlah sedikit air!",Jika air di dalam kedua gelas sudah habis@ tambahkanlah sedikit air!,IPA,Punctuation Error
Berikan contoh tingkah laku kita yang menunjukkan bahwa kita peka terhadap rangsangan!,Berikan contoh tingkah laku kita yang menunjukkan bahwa kita peka terhadap rangsangan(,IPA,Punctuation Error
Carilah 3 contoh yang menunjukkan tumbuhan bisa bergerak!,Carilah 3 contoh yang menunjukkan tumbuhan bisa bergerak(,IPA,Punctuation Error
Coba letakkanlah jarimu di dekat lubang hidungmu!,Coba letakkanlah jarimu di dekat lubang hidungmu(,IPA,Punctuation Error
Lakukan percobaan berikut secara berkelompok!,Lakukan percobaan berikut secara berkelompok(,IPA,Punctuation Error
Isilah kedua polybag dengan tanah!,Isilah kedua polybag dengan tanah(,IPA,Punctuation Error
Berilah nama a dan b!,Berilah nama a dan b(,IPA,Punctuation Error
Tanamlah kedua tanaman yang teduh tetapi sudah kamu siapkan di dalam polybag!,Tanamlah kedua tanaman yang teduh tetapi sudah kamu siapkan di dalam polybag(,IPA,Punctuation Error
Simpanlah tanaman a di dalam kardus!,Simpanlah tanaman a di dalam kardus(,IPA,Punctuation Error
Simpanlah tanaman b di tempat yang teduh tetapi terkena cahaya matahari dan banyak udara!,Simpanlah tanaman b di tempat yang teduh tetapi terkena cahaya matahari dan banyak udara(,IPA,Punctuation Error
Lalu siramlah setiap hari!,Lalu siramlah setiap hari(,IPA,Punctuation Error
Lakukanlah percobaan ini selama 3 hari!,Lakukanlah percobaan ini selama 3 hari(,IPA,Punctuation Error
"Setelah 3 hari, bandingkan tanaman a dan tanaman b!",Setelah 3 hari@ bandingkan tanaman a dan tanaman b!,IPA,Punctuation Error
Berikanlah contoh makanan yang bergizi!,Berikanlah contoh makanan yang bergizi(,IPA,Punctuation Error
Kerjakanlah di buku tugasmu!,Kerjakanlah di buku tugasmu(,IPA,Punctuation Error
Pilihlah jawaban yang paling tepat!,Pilihlah jawaban yang paling tepat(,IPA,Punctuation Error
Isilah titik-titik di bawah ini!,Isilah titik?titik di bawah ini!,IPA,Punctuation Error
Jawablah pertanyaan berikut ini dengan singkat dan jelas!,Jawablah pertanyaan berikut ini dengan singkat dan jelas(,IPA,Punctuation Error
Tuliskanlah ciri-ciri makhluk hidup!,Tuliskanlah ciri?ciri makhluk hidup!,IPA,Punctuation Error
Berilah contoh ciri peka terhadap rangsangan pada tumbuhan!,Berilah contoh ciri peka terhadap rangsangan pada tumbuhan(,IPA,Punctuation Error
Jelaskanlah kenapa tumbuhan membutuhkan cahaya matahari!,Jelaskanlah kenapa tumbuhan membutuhkan cahaya matahari(,IPA,Punctuation Error
Mari kita pelajari pada pelajaran 2 ini!,Mari kita pelajari pada pelajaran 2 ini(,IPA,Punctuation Error
Kunjungilah kebun binatang yang ada di daerahmu!,Kunjungilah kebun binatang yang ada di daerahmu(,IPA,Punctuation Error
Amatilah bermacam-macam hewan yang ada di sana!,Amatilah bermacam?macam hewan yang ada di sana!,IPA,Punctuation Error
Perhatikanlah ciri-ciri seperti yang sudah dibahas di atas!,Perhatikanlah ciri?ciri seperti yang sudah dibahas di atas!,IPA,Punctuation Error
Lalu catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Lalu catatlah hasil pengamatanmu pada tabel seperti di bawah ini(,IPA,Punctuation Error
Jelaskan dengan singkat!,Jelaskan dengan singkat(,IPA,Punctuation Error
Perhatikanlah tumbuhan yang ada di sekitarmu!,Perhatikanlah tumbuhan yang ada di sekitarmu(,IPA,Punctuation Error
Amatilah ciri-cirinya berdasarkan bentuk batang dan bentuk daun!,Amatilah ciri?cirinya berdasarkan bentuk batang dan bentuk daun!,IPA,Punctuation Error
Catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Catatlah hasil pengamatanmu pada tabel seperti di bawah ini(,IPA,Punctuation Error
Tuliskanlah macam-macam bentuk daun yang kamu ketahui!,Tuliskanlah macam?macam bentuk daun yang kamu ketahui!,IPA,Punctuation Error
Jelaskan jawabanmu!,Jelaskan jawabanmu(,IPA,Punctuation Error
Pilihlah jawaban yang paling benar!,Pilihlah jawaban yang paling benar(,IPA,Punctuation Error
Isilah titik-titik di bawah ini dengan jawaban yang tepat!,Isilah titik?titik di bawah ini dengan jawaban yang tepat!,IPA,Punctuation Error
Jawablah pertanyaan berikut dengan singkat!,Jawablah pertanyaan berikut dengan singkat(,IPA,Punctuation Error
Tuliskan pengelompokan hewan berdasarkan cara berkembang biaknya!,Tuliskan pengelompokan hewan berdasarkan cara berkembang biaknya(,IPA,Punctuation Error
Berikan pula contohnya!,Berikan pula contohnya(,IPA,Punctuation Error
Tuliskan pengelompokan tumbuhan berdasarkan bentuk akarnya!,Tuliskan pengelompokan tumbuhan berdasarkan bentuk akarnya(,IPA,Punctuation Error
Tuliskan 3 perbedaan antara kangguru dan paus!,Tuliskan 3 perbedaan antara kangguru dan paus(,IPA,Punctuation Error
Tuliskan 3 kesamaan antara jagung dan tebu!,Tuliskan 3 kesamaan antara jagung dan tebu(,IPA,Punctuation Error
"Jika ada, coba bandingkan ukuran tubuhmu ketika bayi dengan ukuran tubuhmu sekarang!",Jika ada@ coba bandingkan ukuran tubuhmu ketika bayi dengan ukuran tubuhmu sekarang!,IPA,Punctuation Error
Perhatikan gambar di samping ini!,Perhatikan gambar di samping ini(,IPA,Punctuation Error
Lakukanlah pengamatan ini secara berkelompok!,Lakukanlah pengamatan ini secara berkelompok(,IPA,Punctuation Error
"Di lingkungan sekitarmu, carilah anak ayam, ayam remaja, dan ayam dewasa!","Di lingkungan sekitarmu@ carilah anak ayam, ayam remaja, dan ayam dewasa!",IPA,Punctuation Error
"Setelah kamu menemukannya, amatilah ketiga ayam tersebut!",Setelah kamu menemukannya@ amatilah ketiga ayam tersebut!,IPA,Punctuation Error
Kemudian timbanglah berat badan dari masing-masing ayam tersebut!,Kemudian timbanglah berat badan dari masing?masing ayam tersebut!,IPA,Punctuation Error
"Untuk membandingkan ukuran tubuh ayam, fotolah masing-masing ayam!","Untuk membandingkan ukuran tubuh ayam, fotolah masing-masing ayam@",IPA,Punctuation Error
Tuliskanlah tahap-tahap perubahan bentuk pada kupu-kupu!,Tuliskanlah tahap-tahap perubahan bentuk pada kupu-kupu?,IPA,Punctuation Error
Perhatikanlah posisi tidur kucing di samping ini!,Perhatikanlah posisi tidur kucing di samping ini(,IPA,Punctuation Error
Carilah informasi mengenai anak-anakyang kurang gizi!,Carilah informasi mengenai anak?anakyang kurang gizi!,IPA,Punctuation Error
Kemudian buatlah sebuah kliping!,Kemudian buatlah sebuah kliping(,IPA,Punctuation Error
Berilah judul klipingmu!,Berilah judul klipingmu(,IPA,Punctuation Error
Susunlah sebuah menu makan siang yang bergizi!,Susunlah sebuah menu makan siang yang bergizi(,IPA,Punctuation Error
Tuliskan beberapa cara untuk beristirahat!,Tuliskan beberapa cara untuk beristirahat(,IPA,Punctuation Error
Susunlah sebuah menu sarapan pagi yang sehat dan bergizi!,Susunlah sebuah menu sarapan pagi yang sehat dan bergizi(,IPA,Punctuation Error
Sekarang bandingkanlah dengan lingkungan perkotaan!,Sekarang bandingkanlah dengan lingkungan perkotaan(,IPA,Punctuation Error
Carilah informasi tentang pengolahan sampah organik dan sampah nonorganik!,Carilah informasi tentang pengolahan sampah organik dan sampah nonorganik(,IPA,Punctuation Error
Tulislah di buku catatanmu!,Tulislah di buku catatanmu(,IPA,Punctuation Error
Lalu kumpulkan kepada gurumu!,Lalu kumpulkan kepada gurumu(,IPA,Punctuation Error
Tuliskan peran tumbuhan terhadap lingkungan sehat!,Tuliskan peran tumbuhan terhadap lingkungan sehat(,IPA,Punctuation Error
Coba kamu perhatikan lingkungan di sekitar terminal bus!,Coba kamu perhatikan lingkungan di sekitar terminal bus(,IPA,Punctuation Error
Coba kamu perhatikan uraian berikut!,Coba kamu perhatikan uraian berikut(,IPA,Punctuation Error
Diskusikanlah dengan teman-teman sekelompokmu!,Diskusikanlah dengan teman?teman sekelompokmu!,IPA,Punctuation Error
Catatlah hasil diskusi kelompokmu!,Catatlah hasil diskusi kelompokmu(,IPA,Punctuation Error
Kemudian ceritakanlah di hadapan guru dan teman- temanmu!,Kemudian ceritakanlah di hadapan guru dan teman? temanmu!,IPA,Punctuation Error
Amatilah keadaan di lingkungan yang banyak sampahnya!,Amatilah keadaan di lingkungan yang banyak sampahnya(,IPA,Punctuation Error
Carilah informasi mengenai beberapa penyakit yang sering diderita oleh masyarakat indonesia!,Carilah informasi mengenai beberapa penyakit yang sering diderita oleh masyarakat indonesia(,IPA,Punctuation Error
Jelaskan pula penyebab penyakit tersebut!,Jelaskan pula penyebab penyakit tersebut(,IPA,Punctuation Error
Buatlah pada tabel seperti di bawah ini di buku tugasmu!,Buatlah pada tabel seperti di bawah ini di buku tugasmu(,IPA,Punctuation Error
Lengkapilah tabel dengan menjelaskan pengaruh dari kegiatan-kegiatan berikut!,Lengkapilah tabel dengan menjelaskan pengaruh dari kegiatan?kegiatan berikut!,IPA,Punctuation Error
Tuliskanlah beberapa contoh barang yang berasal dari sampah!,Tuliskanlah beberapa contoh barang yang berasal dari sampah(,IPA,Punctuation Error
Perhatikanlah benda-benda yang ada di rumahmu!,Perhatikanlah benda?benda yang ada di rumahmu!,IPA,Punctuation Error
"Untuk mengetahuinya, perhatikan penjelasan berikut ini!",Untuk mengetahuinya@ perhatikan penjelasan berikut ini!,IPA,Punctuation Error
Lakukanlah kegiatan berikut!,Lakukanlah kegiatan berikut(,IPA,Punctuation Error
"Ambillah sebuah benda yang ada di rumahmu, misalnya sendok!",Ambillah sebuah benda yang ada di rumahmu@ misalnya sendok!,IPA,Punctuation Error
Simpanlah sendok itu di dalam mangkuk!,Simpanlah sendok itu di dalam mangkuk(,IPA,Punctuation Error
Lalu pindahkan sendok itu ke dalam gelas!,Lalu pindahkan sendok itu ke dalam gelas(,IPA,Punctuation Error
Lakukanlah kegiatan berikut ini!,Lakukanlah kegiatan berikut ini(,IPA,Punctuation Error
Siapkanlah segelas air dan sebuah mangkuk kosong!,Siapkanlah segelas air dan sebuah mangkuk kosong(,IPA,Punctuation Error
Amatilah bentuk air di dalam gelas!,Amatilah bentuk air di dalam gelas(,IPA,Punctuation Error
Pindahkan air dari dalam gelas ke mangkuk!,Pindahkan air dari dalam gelas ke mangkuk(,IPA,Punctuation Error
Amatilah bentuk air di dalam mangkuk!,Amatilah bentuk air di dalam mangkuk(,IPA,Punctuation Error
Coba perhatikanlah air hujan yang turun di atap rumah!,Coba perhatikanlah air hujan yang turun di atap rumah(,IPA,Punctuation Error
Siapkanlah balon berbentuk bulat dan panjang!,Siapkanlah balon berbentuk bulat dan panjang(,IPA,Punctuation Error
Tiuplah kedua balon itu lalu ikat!,Tiuplah kedua balon itu lalu ikat(,IPA,Punctuation Error
Tuliskan kesamaan sifat antara benda cair dan benda gas!,Tuliskan kesamaan sifat antara benda cair dan benda gas(,IPA,Punctuation Error
Berikanlah 3 contoh lain dari benda gas!,Berikanlah 3 contoh lain dari benda gas(,IPA,Punctuation Error
Cobalah kamu amati lilin yang menyala!,Cobalah kamu amati lilin yang menyala(,IPA,Punctuation Error
Ambillah secarik kertas!,Ambillah secarik kertas(,IPA,Punctuation Error
Perhatikan bentuk dan warnanya!,Perhatikan bentuk dan warnanya(,IPA,Punctuation Error
Lalu bakarlah kertas tadi dengan api!,Lalu bakarlah kertas tadi dengan api(,IPA,Punctuation Error
Hati-hatilah bermain dengan api!,Hati?hatilah bermain dengan api!,IPA,Punctuation Error
Setelah dibakar perhatikan bentuk dan warnanya!,Setelah dibakar perhatikan bentuk dan warnanya(,IPA,Punctuation Error
Perhatikanlah ketika ibu memanaskan margarin!,Perhatikanlah ketika ibu memanaskan margarin(,IPA,Punctuation Error
Untuk membuktikannya lakukanlah kegiatan berikut ini!,Untuk membuktikannya lakukanlah kegiatan berikut ini(,IPA,Punctuation Error
Letakkanlah sebatang lilin di dalam panci!,Letakkanlah sebatang lilin di dalam panci(,IPA,Punctuation Error
Panaskan panci di atas api kompor!,Panaskan panci di atas api kompor(,IPA,Punctuation Error
Amatilah perubahan lilin tersebut!,Amatilah perubahan lilin tersebut(,IPA,Punctuation Error
Coba kamu amati margarin yang sudah mencair tadi!,Coba kamu amati margarin yang sudah mencair tadi(,IPA,Punctuation Error
Cobalah lakukan hal yang sama pada lilin yang mencair tadi!,Cobalah lakukan hal yang sama pada lilin yang mencair tadi(,IPA,Punctuation Error
Masukkan satu sendok es krim ke dalam gelas!,Masukkan satu sendok es krim ke dalam gelas(,IPA,Punctuation Error
Biarkan es krim di udara terbuka selama beberapa menit!,Biarkan es krim di udara terbuka selama beberapa menit(,IPA,Punctuation Error
Tuliskanlah kesimpulanmu!,Tuliskanlah kesimpulanmu(,IPA,Punctuation Error
Berikan 3 contoh benda yang berubah dari wujud padat ke cair!,Berikan 3 contoh benda yang berubah dari wujud padat ke cair(,IPA,Punctuation Error
Jelaskan penyebabnya!,Jelaskan penyebabnya(,IPA,Punctuation Error
Buatlah daftar benda yang ada di kamarmu!,Buatlah daftar benda yang ada di kamarmu(,IPA,Punctuation Error
Tulislah hasil pengamatanmu pada tabel seperti di bawah ini!,Tulislah hasil pengamatanmu pada tabel seperti di bawah ini(,IPA,Punctuation Error
Tuliskanlah sifat kertas!,Tuliskanlah sifat kertas(,IPA,Punctuation Error
Coba jelaskan apa yang terjadi pada lilin yang dibakar!,Coba jelaskan apa yang terjadi pada lilin yang dibakar(,IPA,Punctuation Error
Berikanlah contoh perubahan wujud benda dari padat ke gas akibat dibiarkan di udara terbuka!,Berikanlah contoh perubahan wujud benda dari padat ke gas akibat dibiarkan di udara terbuka(,IPA,Punctuation Error
Tuliskanlah cara menjaga kesehatan lingkungan!,Tuliskanlah cara menjaga kesehatan lingkungan(,IPA,Punctuation Error
Perhatikan yang ada di sekelilingmu!,Perhatikan yang ada di sekelilingmu(,IPA,Punctuation Error
Ayo kita cari tahu jawabannya pada pelajaran ini!,Ayo kita cari tahu jawabannya pada pelajaran ini(,IPA,Punctuation Error
"Agar kamu memahami benda yang bergerak meluncur, lakukanlah kegiatan di bawah ini!",Agar kamu memahami benda yang bergerak meluncur@ lakukanlah kegiatan di bawah ini!,IPA,Punctuation Error
Buatlah sebuah papan luncur dari tripleks!,Buatlah sebuah papan luncur dari tripleks(,IPA,Punctuation Error
Miringkan tripleks lalu sanggalah dengan kaleng susu pada salah satu sisinya!,Miringkan tripleks lalu sanggalah dengan kaleng susu pada salah satu sisinya(,IPA,Punctuation Error
Letakkan es batu di bidang yang paling atas dari papan luncur tersebut!,Letakkan es batu di bidang yang paling atas dari papan luncur tersebut(,IPA,Punctuation Error
Kemudian lepaskan es batu itu!,Kemudian lepaskan es batu itu(,IPA,Punctuation Error
Amati sisi mana saja yang terkena papan luncur!,Amati sisi mana saja yang terkena papan luncur(,IPA,Punctuation Error
