kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Berdasarkan kegiatan yang sudah kamu lakukan, apakah perbedaan dari anak ayam dan ayam dewasa?","Berdasarkan kegiatan yang sudah kamu lakukan, apaakh perbedaan dari anak ayam dan ayam dewasa?",IPA,Transposition Error
Apa yang terjadi jika kita tidak makan makanan yang bergizi seimbang?,Apa yang terjadi jika kita tidak amkan makanan yang bergizi seimbang?,IPA,Transposition Error
Memahami kondisi lingkungan yang berpengaruh terhadap kesehatan dan upaya menjaga kesehatan lingkungan.,Memahami kondisi lingkungan yang berpengaruh terhadap kseheatan dan upaya menjaga kesehatan lingkungan.,IPA,Transposition Error
Sedangkan benda yang berbentuk kotak memiliki permukaan datar yang menyebabkannya cenderung untuk sulit bergerak.,Sedangkan benda yang berbentuk kotak memiliki perumkaan datar yang menyebabkannya cenderung untuk sulit bergerak.,IPA,Transposition Error
"Namun, bagaimana bentuk kenampakan permukaan bumi?","Namun, bagaimana bentuk enamkpakan permukaan bumi?",IPA,Transposition Error
Perhatikanlah gambar di samping!,Perhatikanlah gambar id samping!,IPA,Transposition Error
Baca dan pahamilah cerita berikut ini!,Baca dan pahamilah cetria berikut ini!,IPA,Transposition Error
Ayo kita pelajari satu per satu!,Ayo kita pelajari atsu per satu!,IPA,Transposition Error
Cobalah kamu hirup udara di sekitarmu!,Acoblah kamu hirup udara di sekitarmu!,IPA,Transposition Error
Perhatikan gambar di bawah ini!,Perhatikan gambar di bahwa ini!,IPA,Transposition Error
Coba kamu sebutkan alat gerak hewan-hewan di atas!,Coba kamu sebutkan alat gerak hewan-hewan id atas!,IPA,Transposition Error
Untuk lebih jelasnya lakukan kegiatan 1.a pada halaman 12!,Untuk lebih jelasnya lakukan kegiatan 1.a pada ahlaman 12!,IPA,Transposition Error
Lakukanlah percobaan berikut ini secara berkelompok!,Lkukanalah percobaan berikut ini secara berkelompok!,IPA,Transposition Error
Masukkanlah segumpal kapas basah ke dalam kedua gelas plastik!,Masukkanlah segumpal kapas basah ke dalam ukeda gelas plastik!,IPA,Transposition Error
Masukkan kacang hijau ke dalam gelas plastik pertama!,Masukkan kacang hijau ke dalam gelas platsik pertama!,IPA,Transposition Error
Masukkan batu ke dalam gelas plastik kedua!,Masukkan batu ke dalam gelas plastik ukeda!,IPA,Transposition Error
Lalu simpanlah di ruangan yang cukup terkena cahaya matahari!,Lalu simpanlah di ruangan yang cukup terekna cahaya matahari!,IPA,Transposition Error
"Selama seminggu, amatilah kedua gelas itu setiap hari!","Selama seminggu, amatilah kedua gelas itu setaip hari!",IPA,Transposition Error
"Jika air di dalam kedua gelas sudah habis, tambahkanlah sedikit air!","Jika air di dalam kedua gelas asudh habis, tambahkanlah sedikit air!",IPA,Transposition Error
Berikan contoh tingkah laku kita yang menunjukkan bahwa kita peka terhadap rangsangan!,Berikan contoh tingkah laku kita yang mennjukukan bahwa kita peka terhadap rangsangan!,IPA,Transposition Error
Carilah 3 contoh yang menunjukkan tumbuhan bisa bergerak!,Carilah 3 contoh yang menunjukkan tumbuhan abis bergerak!,IPA,Transposition Error
Coba letakkanlah jarimu di dekat lubang hidungmu!,Coba letakkanlah jarimu di dekat lubang hidnugmu!,IPA,Transposition Error
Lakukan percobaan berikut secara berkelompok!,Lakukan percobaan berikut sercaa berkelompok!,IPA,Transposition Error
Isilah kedua polybag dengan tanah!,Isilah kedua polybag deangn tanah!,IPA,Transposition Error
Berilah nama a dan b!,Aberilh nama a dan b!,IPA,Transposition Error
Tanamlah kedua tanaman yang teduh tetapi sudah kamu siapkan di dalam polybag!,Tanamlah kedua tanaman yang teduh tetapi asudh kamu siapkan di dalam polybag!,IPA,Transposition Error
Simpanlah tanaman a di dalam kardus!,Simpanhla tanaman a di dalam kardus!,IPA,Transposition Error
Simpanlah tanaman b di tempat yang teduh tetapi terkena cahaya matahari dan banyak udara!,Simpanlah tanaman b di tempat yang utedh tetapi terkena cahaya matahari dan banyak udara!,IPA,Transposition Error
Lalu siramlah setiap hari!,Lalu siramlah setaip hari!,IPA,Transposition Error
Lakukanlah percobaan ini selama 3 hari!,Lakukanlah percobaan ini semlaa 3 hari!,IPA,Transposition Error
"Setelah 3 hari, bandingkan tanaman a dan tanaman b!","Setelah 3 hari, ibandngkan tanaman a dan tanaman b!",IPA,Transposition Error
Berikanlah contoh makanan yang bergizi!,Berikanlah contoh makanan anyg bergizi!,IPA,Transposition Error
Kerjakanlah di buku tugasmu!,Kerjakanlah di ubku tugasmu!,IPA,Transposition Error
Pilihlah jawaban yang paling tepat!,Pilihlah jawaban yang panlig tepat!,IPA,Transposition Error
Isilah titik-titik di bawah ini!,Isilah titik-titik di bahwa ini!,IPA,Transposition Error
Jawablah pertanyaan berikut ini dengan singkat dan jelas!,Jawabhla pertanyaan berikut ini dengan singkat dan jelas!,IPA,Transposition Error
Tuliskanlah ciri-ciri makhluk hidup!,Tuliskanlah ciri-ciri maklhuk hidup!,IPA,Transposition Error
Berilah contoh ciri peka terhadap rangsangan pada tumbuhan!,Berilah contoh ciri peka terhadap rangsangan apda tumbuhan!,IPA,Transposition Error
Jelaskanlah kenapa tumbuhan membutuhkan cahaya matahari!,Jelaskanlah kenapa tumbuhan membutunhka cahaya matahari!,IPA,Transposition Error
Mari kita pelajari pada pelajaran 2 ini!,Miar kita pelajari pada pelajaran 2 ini!,IPA,Transposition Error
Kunjungilah kebun binatang yang ada di daerahmu!,Kunjungilah kebun binatang yang ada di daearhmu!,IPA,Transposition Error
Amatilah bermacam-macam hewan yang ada di sana!,Amatilah bermacam-macam hewan yang ada di asna!,IPA,Transposition Error
Perhatikanlah ciri-ciri seperti yang sudah dibahas di atas!,Perhatikanlah ciri-ciri seperti yang sudah idbahas di atas!,IPA,Transposition Error
Lalu catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Lalu catatlah hasil pengamatanmu pada tabel spereti di bawah ini!,IPA,Transposition Error
Jelaskan dengan singkat!,Jelaskan dengan sinkgat!,IPA,Transposition Error
Perhatikanlah tumbuhan yang ada di sekitarmu!,Perhtiakanlah tumbuhan yang ada di sekitarmu!,IPA,Transposition Error
Amatilah ciri-cirinya berdasarkan bentuk batang dan bentuk daun!,Amatilah ciri-cirinya berdasarkan benutk batang dan bentuk daun!,IPA,Transposition Error
Catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Catatlah hasil pengamatanmu pada tabel seperti id bawah ini!,IPA,Transposition Error
Tuliskanlah macam-macam bentuk daun yang kamu ketahui!,Tuliskanlah macam-macam bentuk daun yang kamu kethaui!,IPA,Transposition Error
Jelaskan jawabanmu!,Jelsakan jawabanmu!,IPA,Transposition Error
Pilihlah jawaban yang paling benar!,Pilihlah jawaban yang panlig benar!,IPA,Transposition Error
Isilah titik-titik di bawah ini dengan jawaban yang tepat!,Isilah titik-titik di bawah ini dengan jwabaan yang tepat!,IPA,Transposition Error
Jawablah pertanyaan berikut dengan singkat!,Jawablah pertanyaan berikut deangn singkat!,IPA,Transposition Error
Tuliskan pengelompokan hewan berdasarkan cara berkembang biaknya!,Tuliskan pengelompokan hewan berdasarkan cara berkembang biankya!,IPA,Transposition Error
Berikan pula contohnya!,Berikan pula conothnya!,IPA,Transposition Error
Tuliskan pengelompokan tumbuhan berdasarkan bentuk akarnya!,Tuliskan pengelompokan tumbuhan berdasanrka bentuk akarnya!,IPA,Transposition Error
Tuliskan 3 perbedaan antara kangguru dan paus!,Tuliskan 3 perbedaan antara kangguru dan spau!,IPA,Transposition Error
Tuliskan 3 kesamaan antara jagung dan tebu!,Tuliskan 3 kesamaan antara jagung dan uteb!,IPA,Transposition Error
"Jika ada, coba bandingkan ukuran tubuhmu ketika bayi dengan ukuran tubuhmu sekarang!","Jika ada, coba bandingkan ukuran tubuhmu ketkia bayi dengan ukuran tubuhmu sekarang!",IPA,Transposition Error
Perhatikan gambar di samping ini!,Perhatikan gambar di saimpng ini!,IPA,Transposition Error
Lakukanlah pengamatan ini secara berkelompok!,Lakukanlah pengamatan ini sercaa berkelompok!,IPA,Transposition Error
"Di lingkungan sekitarmu, carilah anak ayam, ayam remaja, dan ayam dewasa!","Di lingkungan sekitarmu, carilah anak maya, ayam remaja, dan ayam dewasa!",IPA,Transposition Error
"Setelah kamu menemukannya, amatilah ketiga ayam tersebut!","Setelah kamu menemukannya, amatilah ketiga ayam teresbut!",IPA,Transposition Error
Kemudian timbanglah berat badan dari masing-masing ayam tersebut!,Kemudian timbanglah berat badan dari masing-masing maya tersebut!,IPA,Transposition Error
"Untuk membandingkan ukuran tubuh ayam, fotolah masing-masing ayam!","Untuk membandingkan ukuran tubuh ayam, fotolah masng-masiing ayam!",IPA,Transposition Error
Tuliskanlah tahap-tahap perubahan bentuk pada kupu-kupu!,Tuliskanlah tahap-tahap perubahan beuntk pada kupu-kupu!,IPA,Transposition Error
Perhatikanlah posisi tidur kucing di samping ini!,Perhtiakanlah posisi tidur kucing di samping ini!,IPA,Transposition Error
Carilah informasi mengenai anak-anakyang kurang gizi!,Carilah informasi mengenai anak-anakygan kurang gizi!,IPA,Transposition Error
Kemudian buatlah sebuah kliping!,Kemudian buatlah sebauh kliping!,IPA,Transposition Error
Berilah judul klipingmu!,Berilah judul kliipngmu!,IPA,Transposition Error
Susunlah sebuah menu makan siang yang bergizi!,Susunlah sebuah menu makan siang yang berigzi!,IPA,Transposition Error
Tuliskan beberapa cara untuk beristirahat!,Tuliskan beberapa cara unktu beristirahat!,IPA,Transposition Error
Susunlah sebuah menu sarapan pagi yang sehat dan bergizi!,Susunlah sebuah menu sarapan pagi yang aseht dan bergizi!,IPA,Transposition Error
Sekarang bandingkanlah dengan lingkungan perkotaan!,Sekarang bandingkanlah dengan linkgungan perkotaan!,IPA,Transposition Error
Carilah informasi tentang pengolahan sampah organik dan sampah nonorganik!,Carilah informasi tentang pengolahan sampah organik dan sampah nonorgiank!,IPA,Transposition Error
Tulislah di buku catatanmu!,Tulislah di ubku catatanmu!,IPA,Transposition Error
Lalu kumpulkan kepada gurumu!,Lalu kumpulkan kepdaa gurumu!,IPA,Transposition Error
Tuliskan peran tumbuhan terhadap lingkungan sehat!,Tuliskan peran tumbuhan terhdaap lingkungan sehat!,IPA,Transposition Error
Coba kamu perhatikan lingkungan di sekitar terminal bus!,Coba kamu perhatikan lingkungan di sekitar terimnal bus!,IPA,Transposition Error
Coba kamu perhatikan uraian berikut!,Caob kamu perhatikan uraian berikut!,IPA,Transposition Error
Diskusikanlah dengan teman-teman sekelompokmu!,Diskusikanlah dengan temn-teaman sekelompokmu!,IPA,Transposition Error
Catatlah hasil diskusi kelompokmu!,Catatlah hasil disuksi kelompokmu!,IPA,Transposition Error
Kemudian ceritakanlah di hadapan guru dan teman- temanmu!,Kemudian ceritakanlah di hadapan guru dan temna- temanmu!,IPA,Transposition Error
Amatilah keadaan di lingkungan yang banyak sampahnya!,Amatilah keadaan di lingkungan yang banyak samaphnya!,IPA,Transposition Error
Carilah informasi mengenai beberapa penyakit yang sering diderita oleh masyarakat indonesia!,Carilah informasi mengenai beberapa penyakit yang sernig diderita oleh masyarakat indonesia!,IPA,Transposition Error
Jelaskan pula penyebab penyakit tersebut!,Jelaskan pula penyebab penykiat tersebut!,IPA,Transposition Error
Buatlah pada tabel seperti di bawah ini di buku tugasmu!,Buatlah pada tabel seperti di bawah ini di ubku tugasmu!,IPA,Transposition Error
Lengkapilah tabel dengan menjelaskan pengaruh dari kegiatan-kegiatan berikut!,Lengkapilah tabel dengan menjelaskan pengaruh dari kegiaan-ketgiatan berikut!,IPA,Transposition Error
Tuliskanlah beberapa contoh barang yang berasal dari sampah!,Tuliskanlah beberapa contoh barang yang berasal idar sampah!,IPA,Transposition Error
Perhatikanlah benda-benda yang ada di rumahmu!,Perhtiakanlah benda-benda yang ada di rumahmu!,IPA,Transposition Error
"Untuk mengetahuinya, perhatikan penjelasan berikut ini!","Untuk mengetahuinya, perhatikan penjselaan berikut ini!",IPA,Transposition Error
Lakukanlah kegiatan berikut!,Lakukanlah kegiatan berkiut!,IPA,Transposition Error
"Ambillah sebuah benda yang ada di rumahmu, misalnya sendok!","Ambillah sebuah benda yang ada di rumhamu, misalnya sendok!",IPA,Transposition Error
Simpanlah sendok itu di dalam mangkuk!,Simpanhla sendok itu di dalam mangkuk!,IPA,Transposition Error
Lalu pindahkan sendok itu ke dalam gelas!,Lalu pindahkan sendok itu ke dalam agels!,IPA,Transposition Error
Lakukanlah kegiatan berikut ini!,Lakukanlah kegiatan berkiut ini!,IPA,Transposition Error
Siapkanlah segelas air dan sebuah mangkuk kosong!,Siapkanlah segelas air dan sebuah mangkuk ksonog!,IPA,Transposition Error
Amatilah bentuk air di dalam gelas!,Amatihla bentuk air di dalam gelas!,IPA,Transposition Error
Pindahkan air dari dalam gelas ke mangkuk!,Pindahkan air dari dalam gelas ke mankguk!,IPA,Transposition Error
Amatilah bentuk air di dalam mangkuk!,Amatihla bentuk air di dalam mangkuk!,IPA,Transposition Error
Coba perhatikanlah air hujan yang turun di atap rumah!,Coba perhatikanlah air hujan yang turun id atap rumah!,IPA,Transposition Error
Siapkanlah balon berbentuk bulat dan panjang!,Siapkanlah balon berbentuk butla dan panjang!,IPA,Transposition Error
Tiuplah kedua balon itu lalu ikat!,Atiuplh kedua balon itu lalu ikat!,IPA,Transposition Error
Tuliskan kesamaan sifat antara benda cair dan benda gas!,Tuliskan kesamaan sifat antara benda cair dan benda ags!,IPA,Transposition Error
Berikanlah 3 contoh lain dari benda gas!,Beriknalah 3 contoh lain dari benda gas!,IPA,Transposition Error
Cobalah kamu amati lilin yang menyala!,Cobalah kamu amati linli yang menyala!,IPA,Transposition Error
Ambillah secarik kertas!,Ambillah secarik kerats!,IPA,Transposition Error
Perhatikan bentuk dan warnanya!,Perhtiakan bentuk dan warnanya!,IPA,Transposition Error
Lalu bakarlah kertas tadi dengan api!,Lalu bakarlah kertas adti dengan api!,IPA,Transposition Error
Hati-hatilah bermain dengan api!,Hati-hatilah bermain denagn api!,IPA,Transposition Error
Setelah dibakar perhatikan bentuk dan warnanya!,Setelah dibakar perhatikan beuntk dan warnanya!,IPA,Transposition Error
Perhatikanlah ketika ibu memanaskan margarin!,Perhatikanlah ketika ibu memaknasan margarin!,IPA,Transposition Error
Untuk membuktikannya lakukanlah kegiatan berikut ini!,Untuk membuktikannya lakukanlah kegitaan berikut ini!,IPA,Transposition Error
Letakkanlah sebatang lilin di dalam panci!,Letakklanah sebatang lilin di dalam panci!,IPA,Transposition Error
Panaskan panci di atas api kompor!,Panaskan panci di taas api kompor!,IPA,Transposition Error
Amatilah perubahan lilin tersebut!,Amatilah perubahan illin tersebut!,IPA,Transposition Error
Coba kamu amati margarin yang sudah mencair tadi!,Coba kamu amati margarin yang sudah menacir tadi!,IPA,Transposition Error
Cobalah lakukan hal yang sama pada lilin yang mencair tadi!,Cobalah lakukan hal yang sama pada illin yang mencair tadi!,IPA,Transposition Error
Masukkan satu sendok es krim ke dalam gelas!,Masukkan satu sendok es krim ke adlam gelas!,IPA,Transposition Error
Biarkan es krim di udara terbuka selama beberapa menit!,Biarkan es krim di udara terbuka selmaa beberapa menit!,IPA,Transposition Error
Tuliskanlah kesimpulanmu!,Tulskanilah kesimpulanmu!,IPA,Transposition Error
Berikan 3 contoh benda yang berubah dari wujud padat ke cair!,Berikan 3 contoh benda yang berubah idar wujud padat ke cair!,IPA,Transposition Error
Jelaskan penyebabnya!,Jelsakan penyebabnya!,IPA,Transposition Error
Buatlah daftar benda yang ada di kamarmu!,Buatlah daftar benda yang ada di kmaramu!,IPA,Transposition Error
Tulislah hasil pengamatanmu pada tabel seperti di bawah ini!,Tulislah hasil pengamatanmu pada tabel seperti id bawah ini!,IPA,Transposition Error
Tuliskanlah sifat kertas!,Tuliskanlah sifat kerats!,IPA,Transposition Error
Coba jelaskan apa yang terjadi pada lilin yang dibakar!,Coba jelaskan apa yang terjadi pada illin yang dibakar!,IPA,Transposition Error
Berikanlah contoh perubahan wujud benda dari padat ke gas akibat dibiarkan di udara terbuka!,Berikanlah contoh perubahan wujud benda dari apdat ke gas akibat dibiarkan di udara terbuka!,IPA,Transposition Error
Tuliskanlah cara menjaga kesehatan lingkungan!,Tuliskanlah cara menjaga keseahtan lingkungan!,IPA,Transposition Error
Perhatikan yang ada di sekelilingmu!,Perhtiakan yang ada di sekelilingmu!,IPA,Transposition Error
Ayo kita cari tahu jawabannya pada pelajaran ini!,Ayo kita cari tahu jawabannya pada peljaaran ini!,IPA,Transposition Error
"Agar kamu memahami benda yang bergerak meluncur, lakukanlah kegiatan di bawah ini!","Agar kamu memahami benda yang bergerak melnucur, lakukanlah kegiatan di bawah ini!",IPA,Transposition Error
