kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Faktor-faktor yang memengaruhi pertumbuhan dan perkembangan manusia adalah makanan bergizi, istirahat, olahraga, dan rekreasi.","Faktor-faktor yang memengaruhi pertumbuhan dan perkembangan manuzia adalah makanan bergizi, istirahat, olahraga, dan rekreasi.",IPA,Subtitution Error
"Berdasarkan kegiatan yang sudah kamu lakukan, apakah perbedaan dari anak ayam dan ayam dewasa?","Berdasarkan kegiatan yang sudah kamu lakukan, apakxh perbedaan dari anak ayam dan ayam dewasa?",IPA,Subtitution Error
Apa yang terjadi jika kita tidak makan makanan yang bergizi seimbang?,Apa yang terjadi jika kita tidak makax makanan yang bergizi seimbang?,IPA,Subtitution Error
Memahami kondisi lingkungan yang berpengaruh terhadap kesehatan dan upaya menjaga kesehatan lingkungan.,Memahami kondisi lingkungan yang berpengaruh terhadap kesehatvn dan upaya menjaga kesehatan lingkungan.,IPA,Subtitution Error
Sedangkan benda yang berbentuk kotak memiliki permukaan datar yang menyebabkannya cenderung untuk sulit bergerak.,Sedangkan benda yang berbentuk kotak memiliki permukawn datar yang menyebabkannya cenderung untuk sulit bergerak.,IPA,Subtitution Error
"Namun, bagaimana bentuk kenampakan permukaan bumi?","Namun, bagaimana bentuk kenampauan permukaan bumi?",IPA,Subtitution Error
Perhatikanlah gambar di samping!,Perhatikanlah gambar vi samping!,IPA,Subtitution Error
Baca dan pahamilah cerita berikut ini!,Baca dan pahamilah ceuita berikut ini!,IPA,Subtitution Error
Ayo kita pelajari satu per satu!,Ayo kita pelajari sapu per satu!,IPA,Subtitution Error
Cobalah kamu hirup udara di sekitarmu!,Cobalah kamu hirup udqra di sekitarmu!,IPA,Subtitution Error
Perhatikan gambar di bawah ini!,Perhatikan gambar di barah ini!,IPA,Subtitution Error
Coba kamu sebutkan alat gerak hewan-hewan di atas!,Coba kamu sebutkan alat gerak hewan-hewan vi atas!,IPA,Subtitution Error
Untuk lebih jelasnya lakukan kegiatan 1.a pada halaman 12!,Untuk lebih jelasnya lakukan kegiatan 1.a pada halamun 12!,IPA,Subtitution Error
Lakukanlah percobaan berikut ini secara berkelompok!,Lakukanlah percobaan berikut inq secara berkelompok!,IPA,Subtitution Error
Masukkanlah segumpal kapas basah ke dalam kedua gelas plastik!,Masukkanlah segumpal kapas basah ke dalam keduy gelas plastik!,IPA,Subtitution Error
Masukkan kacang hijau ke dalam gelas plastik pertama!,Masukkan kacang hijau ke dalam gelas plvstik pertama!,IPA,Subtitution Error
Masukkan batu ke dalam gelas plastik kedua!,Masukkan batu ke dalam gelas plastik keduy!,IPA,Subtitution Error
Lalu simpanlah di ruangan yang cukup terkena cahaya matahari!,Lalu simpanlah di ruangan yang cukup terkzna cahaya matahari!,IPA,Subtitution Error
"Selama seminggu, amatilah kedua gelas itu setiap hari!","Selama seminggu, amatilah kedua gelas itu setizp hari!",IPA,Subtitution Error
"Jika air di dalam kedua gelas sudah habis, tambahkanlah sedikit air!","Jika air di dalam kedua gelas suday habis, tambahkanlah sedikit air!",IPA,Subtitution Error
Berikan contoh tingkah laku kita yang menunjukkan bahwa kita peka terhadap rangsangan!,Berikan contoh tingkah laku kita yang menunjukkav bahwa kita peka terhadap rangsangan!,IPA,Subtitution Error
Carilah 3 contoh yang menunjukkan tumbuhan bisa bergerak!,Carilah 3 contoh yang menunjukkan tumbuhan xisa bergerak!,IPA,Subtitution Error
Coba letakkanlah jarimu di dekat lubang hidungmu!,Coba letakkanlah jarimu di dekat lubang hivungmu!,IPA,Subtitution Error
Lakukan percobaan berikut secara berkelompok!,Lakukan percobaan berikut setara berkelompok!,IPA,Subtitution Error
Isilah kedua polybag dengan tanah!,Isilah kedua polybag detgan tanah!,IPA,Subtitution Error
Berilah nama a dan b!,Berilah nama a dar b!,IPA,Subtitution Error
Tanamlah kedua tanaman yang teduh tetapi sudah kamu siapkan di dalam polybag!,Tanamlah kedua tanaman yang teduh tetapi suday kamu siapkan di dalam polybag!,IPA,Subtitution Error
Simpanlah tanaman a di dalam kardus!,Simpanlah tanaman a qi dalam kardus!,IPA,Subtitution Error
Simpanlah tanaman b di tempat yang teduh tetapi terkena cahaya matahari dan banyak udara!,Simpanlah tanaman b di tempat yang teduy tetapi terkena cahaya matahari dan banyak udara!,IPA,Subtitution Error
Lalu siramlah setiap hari!,Lalu siramlah setizp hari!,IPA,Subtitution Error
Lakukanlah percobaan ini selama 3 hari!,Lakukanlah percobaan ini setama 3 hari!,IPA,Subtitution Error
"Setelah 3 hari, bandingkan tanaman a dan tanaman b!","Setelah 3 hari, bandingkan tanaman a wan tanaman b!",IPA,Subtitution Error
Berikanlah contoh makanan yang bergizi!,Berikanlah contoh makanan yarg bergizi!,IPA,Subtitution Error
Kerjakanlah di buku tugasmu!,Kerjakanlah di wuku tugasmu!,IPA,Subtitution Error
Pilihlah jawaban yang paling tepat!,Pilihlah jawaban yang pauing tepat!,IPA,Subtitution Error
Isilah titik-titik di bawah ini!,Isilah titik-titik di barah ini!,IPA,Subtitution Error
Jawablah pertanyaan berikut ini dengan singkat dan jelas!,Jawablah pertanyaan berikut ini dengan singkat wan jelas!,IPA,Subtitution Error
Tuliskanlah ciri-ciri makhluk hidup!,Tuliskanlah ciri-ciri makhzuk hidup!,IPA,Subtitution Error
Berilah contoh ciri peka terhadap rangsangan pada tumbuhan!,Berilah contoh ciri peka terhadap rangsangan wada tumbuhan!,IPA,Subtitution Error
Jelaskanlah kenapa tumbuhan membutuhkan cahaya matahari!,Jelaskanlah kenapa tumbuhan membutuhkax cahaya matahari!,IPA,Subtitution Error
Mari kita pelajari pada pelajaran 2 ini!,Mari kita pelajari pada pelajaran 2 vni!,IPA,Subtitution Error
Kunjungilah kebun binatang yang ada di daerahmu!,Kunjungilah kebun binatang yang ada di davrahmu!,IPA,Subtitution Error
Amatilah bermacam-macam hewan yang ada di sana!,Amatilah bermacam-macam hewan yang ada di wana!,IPA,Subtitution Error
Perhatikanlah ciri-ciri seperti yang sudah dibahas di atas!,Perhatikanlah ciri-ciri seperti yang sudah vibahas di atas!,IPA,Subtitution Error
Lalu catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Lalu catatlah hasil pengamatanmu pada tabel sepezti di bawah ini!,IPA,Subtitution Error
Jelaskan dengan singkat!,Jelaskan dengan sivgkat!,IPA,Subtitution Error
Perhatikanlah tumbuhan yang ada di sekitarmu!,Perhatikanlah tumbuhan yang adq di sekitarmu!,IPA,Subtitution Error
Amatilah ciri-cirinya berdasarkan bentuk batang dan bentuk daun!,Amatilah ciri-cirinya berdasarkan bentzk batang dan bentuk daun!,IPA,Subtitution Error
Catatlah hasil pengamatanmu pada tabel seperti di bawah ini!,Catatlah hasil pengamatanmu pada tabel seperti vi bawah ini!,IPA,Subtitution Error
Tuliskanlah macam-macam bentuk daun yang kamu ketahui!,Tuliskanlah macam-macam bentuk daun yang kamu kevahui!,IPA,Subtitution Error
Jelaskan jawabanmu!,Jevaskan jawabanmu!,IPA,Subtitution Error
Pilihlah jawaban yang paling benar!,Pilihlah jawaban yang pauing benar!,IPA,Subtitution Error
Isilah titik-titik di bawah ini dengan jawaban yang tepat!,Isilah titik-titik di bawah ini dengan jawayan yang tepat!,IPA,Subtitution Error
Jawablah pertanyaan berikut dengan singkat!,Jawablah pertanyaan berikut detgan singkat!,IPA,Subtitution Error
Tuliskan pengelompokan hewan berdasarkan cara berkembang biaknya!,Tuliskan pengelompokan hewan berdasarkan cara berkembang biakzya!,IPA,Subtitution Error
Berikan pula contohnya!,Berikan pula contohnua!,IPA,Subtitution Error
Tuliskan pengelompokan tumbuhan berdasarkan bentuk akarnya!,Tuliskan pengelompokan tumbuhan berdasarkaw bentuk akarnya!,IPA,Subtitution Error
Tuliskan 3 perbedaan antara kangguru dan paus!,Tuliskan 3 perbedaan antara kangguru dan xaus!,IPA,Subtitution Error
Tuliskan 3 kesamaan antara jagung dan tebu!,Tuliskan 3 kesamaan antara jagung dan xebu!,IPA,Subtitution Error
"Jika ada, coba bandingkan ukuran tubuhmu ketika bayi dengan ukuran tubuhmu sekarang!","Jika ada, coba bandingkan ukuran tubuhmu ketiya bayi dengan ukuran tubuhmu sekarang!",IPA,Subtitution Error
Perhatikan gambar di samping ini!,Perhatikan gambar di savping ini!,IPA,Subtitution Error
Lakukanlah pengamatan ini secara berkelompok!,Lakukanlah pengamatan ini setara berkelompok!,IPA,Subtitution Error
"Di lingkungan sekitarmu, carilah anak ayam, ayam remaja, dan ayam dewasa!","Di lingkungan sekitarmu, carilah anak vyam, ayam remaja, dan ayam dewasa!",IPA,Subtitution Error
"Setelah kamu menemukannya, amatilah ketiga ayam tersebut!","Setelah kamu menemukannya, amatilah ketiga ayam terszbut!",IPA,Subtitution Error
Kemudian timbanglah berat badan dari masing-masing ayam tersebut!,Kemudian timbanglah berat badan dari masing-masing vyam tersebut!,IPA,Subtitution Error
"Untuk membandingkan ukuran tubuh ayam, fotolah masing-masing ayam!","Untuk membandingkan ukuran tubuh ayam, fotolah masing-masinz ayam!",IPA,Subtitution Error
Tuliskanlah tahap-tahap perubahan bentuk pada kupu-kupu!,Tuliskanlah tahap-tahap perubahan bestuk pada kupu-kupu!,IPA,Subtitution Error
Perhatikanlah posisi tidur kucing di samping ini!,Perhatikanlah posisi tidur kucing di samping vni!,IPA,Subtitution Error
Carilah informasi mengenai anak-anakyang kurang gizi!,Carilah informasi mengenai anak-anakysng kurang gizi!,IPA,Subtitution Error
Kemudian buatlah sebuah kliping!,Kemudian buatlah sebuzh kliping!,IPA,Subtitution Error
Berilah judul klipingmu!,Berilah judul klipingwu!,IPA,Subtitution Error
Susunlah sebuah menu makan siang yang bergizi!,Susunlah sebuah menu makan siang yang bergyzi!,IPA,Subtitution Error
Tuliskan beberapa cara untuk beristirahat!,Tuliskan beberapa cara unquk beristirahat!,IPA,Subtitution Error
Susunlah sebuah menu sarapan pagi yang sehat dan bergizi!,Susunlah sebuah menu sarapan pagi yang sehay dan bergizi!,IPA,Subtitution Error
Sekarang bandingkanlah dengan lingkungan perkotaan!,Sekarang bandingkanlah dengan lingkunvan perkotaan!,IPA,Subtitution Error
Carilah informasi tentang pengolahan sampah organik dan sampah nonorganik!,Carilah informasi tentang pengolahan sampah organik wan sampah nonorganik!,IPA,Subtitution Error
Tulislah di buku catatanmu!,Tulislah di wuku catatanmu!,IPA,Subtitution Error
Lalu kumpulkan kepada gurumu!,Lalu kumpulkan kepaya gurumu!,IPA,Subtitution Error
Tuliskan peran tumbuhan terhadap lingkungan sehat!,Tuliskan peran tumbuhan tevhadap lingkungan sehat!,IPA,Subtitution Error
Coba kamu perhatikan lingkungan di sekitar terminal bus!,Coba kamu perhatikan lingkungan di sekitar tewminal bus!,IPA,Subtitution Error
Coba kamu perhatikan uraian berikut!,Coba kamu perhatikan ursian berikut!,IPA,Subtitution Error
Diskusikanlah dengan teman-teman sekelompokmu!,Diskusikanlah dengan teman-temay sekelompokmu!,IPA,Subtitution Error
Catatlah hasil diskusi kelompokmu!,Catatlah hasil diskysi kelompokmu!,IPA,Subtitution Error
Kemudian ceritakanlah di hadapan guru dan teman- temanmu!,Kemudian ceritakanlah di hadapan guru dan temay- temanmu!,IPA,Subtitution Error
Amatilah keadaan di lingkungan yang banyak sampahnya!,Amatilah keadaan di lingkungan yang banyak sampahnua!,IPA,Subtitution Error
Carilah informasi mengenai beberapa penyakit yang sering diderita oleh masyarakat indonesia!,Carilah informasi mengenai beberapa penyakit yang serizg diderita oleh masyarakat indonesia!,IPA,Subtitution Error
Jelaskan pula penyebab penyakit tersebut!,Jelaskan pula penyebab pevyakit tersebut!,IPA,Subtitution Error
Buatlah pada tabel seperti di bawah ini di buku tugasmu!,Buatlah pada tabel seperti di bawah vni di buku tugasmu!,IPA,Subtitution Error
Lengkapilah tabel dengan menjelaskan pengaruh dari kegiatan-kegiatan berikut!,Lengkapilah tabel dengan menjelaskan pengaruh dari kegiatan-kvgiatan berikut!,IPA,Subtitution Error
Tuliskanlah beberapa contoh barang yang berasal dari sampah!,Tuliskanlah beberapa contoh barang yang berasal xari sampah!,IPA,Subtitution Error
Perhatikanlah benda-benda yang ada di rumahmu!,Perhatikanlah benda-benda yang adq di rumahmu!,IPA,Subtitution Error
"Untuk mengetahuinya, perhatikan penjelasan berikut ini!","Untuk mengetahuinya, perhatikan penjelavan berikut ini!",IPA,Subtitution Error
Lakukanlah kegiatan berikut!,Lakukanlah kegiatan bevikut!,IPA,Subtitution Error
"Ambillah sebuah benda yang ada di rumahmu, misalnya sendok!","Ambillah sebuah benda yang ada di rumaymu, misalnya sendok!",IPA,Subtitution Error
Simpanlah sendok itu di dalam mangkuk!,Simpanlah sendok itu qi dalam mangkuk!,IPA,Subtitution Error
Lalu pindahkan sendok itu ke dalam gelas!,Lalu pindahkan sendok itu ke dalam gelay!,IPA,Subtitution Error
Lakukanlah kegiatan berikut ini!,Lakukanlah kegiatan bevikut ini!,IPA,Subtitution Error
Siapkanlah segelas air dan sebuah mangkuk kosong!,Siapkanlah segelas air dan sebuah mangkuk kosoyg!,IPA,Subtitution Error
Amatilah bentuk air di dalam gelas!,Amatilah bentuk air qi dalam gelas!,IPA,Subtitution Error
Pindahkan air dari dalam gelas ke mangkuk!,Pindahkan air dari dalam gelas ke mangzuk!,IPA,Subtitution Error
Amatilah bentuk air di dalam mangkuk!,Amatilah bentuk air qi dalam mangkuk!,IPA,Subtitution Error
Coba perhatikanlah air hujan yang turun di atap rumah!,Coba perhatikanlah air hujan yang turun vi atap rumah!,IPA,Subtitution Error
Siapkanlah balon berbentuk bulat dan panjang!,Siapkanlah balon berbentuk burat dan panjang!,IPA,Subtitution Error
Tiuplah kedua balon itu lalu ikat!,Tiuplah kedua balon itp lalu ikat!,IPA,Subtitution Error
Tuliskan kesamaan sifat antara benda cair dan benda gas!,Tuliskan kesamaan sifat antara benda cair wan benda gas!,IPA,Subtitution Error
Berikanlah 3 contoh lain dari benda gas!,Berikanlah 3 contoh lain dari benda was!,IPA,Subtitution Error
Cobalah kamu amati lilin yang menyala!,Cobalah kamu amati lirin yang menyala!,IPA,Subtitution Error
Ambillah secarik kertas!,Ambillah secarik kertzs!,IPA,Subtitution Error
Perhatikan bentuk dan warnanya!,Perhatikan bentuk wan warnanya!,IPA,Subtitution Error
Lalu bakarlah kertas tadi dengan api!,Lalu bakarlah kertas tari dengan api!,IPA,Subtitution Error
Hati-hatilah bermain dengan api!,Hati-hatilah bermain dengyn api!,IPA,Subtitution Error
Setelah dibakar perhatikan bentuk dan warnanya!,Setelah dibakar perhatikan bestuk dan warnanya!,IPA,Subtitution Error
Perhatikanlah ketika ibu memanaskan margarin!,Perhatikanlah ketika ibu memanasuan margarin!,IPA,Subtitution Error
Untuk membuktikannya lakukanlah kegiatan berikut ini!,Untuk membuktikannya lakukanlah keviatan berikut ini!,IPA,Subtitution Error
Letakkanlah sebatang lilin di dalam panci!,Letakkanlah sebatang lilin qi dalam panci!,IPA,Subtitution Error
Panaskan panci di atas api kompor!,Panaskan panci di atps api kompor!,IPA,Subtitution Error
Amatilah perubahan lilin tersebut!,Amatilah perubahan liliw tersebut!,IPA,Subtitution Error
Coba kamu amati margarin yang sudah mencair tadi!,Coba kamu amati margarin yang sudah mevcair tadi!,IPA,Subtitution Error
Cobalah lakukan hal yang sama pada lilin yang mencair tadi!,Cobalah lakukan hal yang sama pada liliw yang mencair tadi!,IPA,Subtitution Error
Masukkan satu sendok es krim ke dalam gelas!,Masukkan satu sendok es krim ke dalax gelas!,IPA,Subtitution Error
Biarkan es krim di udara terbuka selama beberapa menit!,Biarkan es krim di udara terbuka selaya beberapa menit!,IPA,Subtitution Error
Tuliskanlah kesimpulanmu!,Tuliskanlax kesimpulanmu!,IPA,Subtitution Error
Berikan 3 contoh benda yang berubah dari wujud padat ke cair!,Berikan 3 contoh benda yang berubah xari wujud padat ke cair!,IPA,Subtitution Error
Jelaskan penyebabnya!,Jevaskan penyebabnya!,IPA,Subtitution Error
Buatlah daftar benda yang ada di kamarmu!,Buatlah daftar benda yang ada di kamaymu!,IPA,Subtitution Error
Tulislah hasil pengamatanmu pada tabel seperti di bawah ini!,Tulislah hasil pengamatanmu pada tabel seperti vi bawah ini!,IPA,Subtitution Error
Tuliskanlah sifat kertas!,Tuliskanlah sifat kertzs!,IPA,Subtitution Error
Coba jelaskan apa yang terjadi pada lilin yang dibakar!,Coba jelaskan apa yang terjadi pada liliw yang dibakar!,IPA,Subtitution Error
Berikanlah contoh perubahan wujud benda dari padat ke gas akibat dibiarkan di udara terbuka!,Berikanlah contoh perubahan wujud benda dari padax ke gas akibat dibiarkan di udara terbuka!,IPA,Subtitution Error
Tuliskanlah cara menjaga kesehatan lingkungan!,Tuliskanlah cara menjaga kesehatvn lingkungan!,IPA,Subtitution Error
Perhatikan yang ada di sekelilingmu!,Perhatikan yang ada qi sekelilingmu!,IPA,Subtitution Error
Ayo kita cari tahu jawabannya pada pelajaran ini!,Ayo kita cari tahu jawabannya pada pelajarvn ini!,IPA,Subtitution Error
"Agar kamu memahami benda yang bergerak meluncur, lakukanlah kegiatan di bawah ini!","Agar kamu memahami benda yang bergerak mevuncur, lakukanlah kegiatan di bawah ini!",IPA,Subtitution Error
Buatlah sebuah papan luncur dari tripleks!,Buatlah sebuah papan luscur dari tripleks!,IPA,Subtitution Error
Miringkan tripleks lalu sanggalah dengan kaleng susu pada salah satu sisinya!,Miringkan tripleks lalu sanggalah dengan kaleng vusu pada salah satu sisinya!,IPA,Subtitution Error
Letakkan es batu di bidang yang paling atas dari papan luncur tersebut!,Letakkan es batu di bidang yang palizg atas dari papan luncur tersebut!,IPA,Subtitution Error
Kemudian lepaskan es batu itu!,Kemudian lepaskan es baqu itu!,IPA,Subtitution Error
